product_id,time_id,customer_id,store_sales_sum,store_cost_sum,unit_sales_sum,fact_count
295,444,9184,9.3600,3.1824,3.0000,1
112,444,9184,4.5200,2.2148,4.0000,1
1121,444,647,11.6100,5.5728,3.0000,1
1165,444,647,8.4600,4.0608,3.0000,1
1448,444,647,7.8800,3.1520,2.0000,1
405,444,8947,7.3800,2.8782,2.0000,1
195,444,8947,5.3100,1.7523,3.0000,1
412,444,8947,4.1400,1.5732,3.0000,1
1321,444,8947,4.9800,2.1912,2.0000,1
838,444,7153,10.3200,4.1280,4.0000,1
455,444,7153,3.3600,1.2096,2.0000,1
46,444,7153,10.3200,4.0248,3.0000,1
286,444,5063,4.2600,1.3632,3.0000,1
941,444,5063,7.9000,3.0020,2.0000,1
120,444,5063,9.0400,2.7120,4.0000,1
1441,444,5063,2.6200,1.1528,2.0000,1
1324,444,5063,13.2400,6.4876,4.0000,1
1002,444,7354,11.0400,4.9680,4.0000,1
353,444,7354,4.7100,1.4601,3.0000,1
742,444,7354,7.4100,3.2604,3.0000,1
719,444,7354,7.3500,3.1605,3.0000,1
1183,462,3627,3.0800,1.2628,2.0000,1
161,462,3627,4.5600,1.8696,3.0000,1
937,462,3627,14.4400,4.7652,4.0000,1
960,462,8731,6.4500,3.0315,3.0000,1
1243,462,8731,3.5400,1.3098,3.0000,1
394,462,8731,6.2600,2.0658,2.0000,1
238,462,8731,5.9100,2.0685,3.0000,1
1120,462,8731,5.1300,1.9494,3.0000,1
411,462,4096,1.0200,0.4182,2.0000,1
1332,462,4096,1.3800,0.4554,2.0000,1
1270,462,4096,10.7600,3.5508,4.0000,1
727,462,4096,5.7300,1.8909,3.0000,1
384,462,4096,1.6200,0.6318,3.0000,1
957,462,5898,8.9100,3.6531,3.0000,1
82,462,5898,8.1000,3.4830,3.0000,1
1151,462,5898,1.8600,0.8370,3.0000,1
1473,462,5898,4.7200,1.6048,2.0000,1
92,462,5898,3.3200,1.4608,4.0000,1
581,462,4998,11.3600,5.1120,4.0000,1
797,462,4998,6.5700,2.2995,3.0000,1
148,462,4998,15.8000,4.7400,4.0000,1
951,462,4998,7.7200,2.4704,4.0000,1
841,462,4824,5.5500,2.2755,3.0000,1
431,462,4824,3.8400,1.3056,4.0000,1
1246,462,4824,6.1600,2.2792,4.0000,1
358,462,4824,18.7500,6.0000,5.0000,1
735,462,4824,4.4100,2.0727,3.0000,1
1163,462,4824,1.6400,0.7216,2.0000,1
1168,462,118,11.4600,4.8132,3.0000,1
186,462,118,6.6900,2.3415,3.0000,1
16,462,118,11.4900,3.9066,3.0000,1
985,462,76,2.1600,0.8640,3.0000,1
736,462,76,6.3900,2.9394,3.0000,1
1485,462,76,4.5000,1.7100,3.0000,1
382,462,76,4.8600,1.5066,3.0000,1
925,462,2437,2.2800,0.9120,3.0000,1
503,462,2437,5.5800,2.3994,3.0000,1
625,462,2437,6.4400,2.1252,4.0000,1
236,462,8966,5.4300,1.7919,3.0000,1
1424,462,8966,7.8200,3.5972,2.0000,1
246,462,8966,12.8400,3.9804,4.0000,1
956,462,8966,4.8000,1.7760,4.0000,1
799,462,8966,11.3600,5.5664,4.0000,1
517,462,355,13.6000,4.4880,4.0000,1
972,462,355,6.6900,2.6760,3.0000,1
750,462,355,3.9000,1.5210,2.0000,1
273,462,355,6.5400,2.5506,3.0000,1
1288,462,355,4.1400,2.0700,3.0000,1
1359,462,355,3.7200,1.3764,3.0000,1
556,462,754,13.0000,4.5500,4.0000,1
440,462,754,2.6800,1.2596,4.0000,1
90,462,7573,1.5400,0.4774,2.0000,1
280,462,7573,5.4300,2.6607,3.0000,1
856,462,7573,7.1700,3.5133,3.0000,1
1099,462,7573,6.4800,3.1752,2.0000,1
926,462,8902,1.6800,0.6384,3.0000,1
443,462,3676,2.6600,1.2768,2.0000,1
919,462,7909,4.6200,1.7556,3.0000,1
1296,462,7909,7.5300,2.7861,3.0000,1
580,462,7909,7.2300,3.0366,3.0000,1
1169,462,7909,11.9200,4.0528,4.0000,1
1046,462,4105,4.9800,2.4402,3.0000,1
1329,462,4105,4.9500,1.8810,3.0000,1
481,462,4105,5.7000,1.9380,2.0000,1
1469,462,4105,6.3900,2.3004,3.0000,1
793,462,4105,5.7000,2.2230,2.0000,1
497,462,5358,5.6100,2.5806,3.0000,1
1419,462,5358,1.6600,0.8134,2.0000,1
942,462,5358,7.0200,2.8080,3.0000,1
813,462,5358,2.9000,1.0150,2.0000,1
470,462,5358,8.7000,3.2190,3.0000,1
1086,462,5358,7.5900,3.1119,3.0000,1
62,462,118,11.4600,3.5526,3.0000,1
411,462,118,1.0200,0.4896,2.0000,1
1460,462,3533,8.5200,3.8340,4.0000,1
478,462,3533,8.7300,3.5793,3.0000,1
307,462,3533,2.9600,1.3024,2.0000,1
1549,462,3533,6.0800,2.0064,4.0000,1
1532,462,8647,5.5600,2.7800,4.0000,1
990,462,8647,12.4800,5.2416,4.0000,1
1060,462,8647,8.6100,3.0135,3.0000,1
1216,462,5063,8.4400,2.6164,4.0000,1
794,462,5063,3.6000,1.2960,3.0000,1
917,462,5063,2.2400,0.9632,2.0000,1
135,462,5063,15.5600,7.3132,4.0000,1
1196,462,5744,11.6800,3.7376,4.0000,1
1252,462,5744,6.8400,2.9412,3.0000,1
277,462,2878,9.6400,4.2416,4.0000,1
480,462,2878,5.0700,1.6731,3.0000,1
697,462,2878,6.6500,3.2585,5.0000,1
48,462,2878,9.4000,4.3240,5.0000,1
437,462,2878,5.9100,2.0094,3.0000,1
220,462,4078,7.6500,3.1365,3.0000,1
1063,462,4078,9.5400,4.1976,3.0000,1
94,462,4078,1.8600,0.6324,3.0000,1
1030,462,4078,10.5600,5.2800,4.0000,1
193,462,4078,14.7200,4.7104,4.0000,1
730,462,4078,6.8800,2.4080,4.0000,1
1246,462,7573,6.1600,2.5256,4.0000,1
1102,462,7573,5.7000,2.4510,3.0000,1
1183,462,2905,4.6200,2.2176,3.0000,1
1266,462,2905,3.5400,1.6638,3.0000,1
1016,462,2905,4.6800,1.4976,4.0000,1
207,462,2905,3.7200,1.4508,3.0000,1
1077,462,2905,14.7200,4.7104,4.0000,1
440,462,2905,2.6800,0.8308,4.0000,1
378,462,2905,2.2200,0.7992,2.0000,1
894,462,8374,1.7100,0.8550,3.0000,1
1403,462,8374,4.8800,1.5616,2.0000,1
1433,462,8374,10.5200,4.3132,4.0000,1
151,462,3242,11.6400,5.5872,4.0000,1
101,462,3242,2.8800,0.8640,4.0000,1
1509,462,1451,8.9400,3.0396,3.0000,1
700,462,1451,5.3600,1.7152,2.0000,1
342,462,6291,6.0000,1.9800,4.0000,1
331,462,6291,8.4900,4.1601,3.0000,1
1507,462,6291,3.6800,1.1408,2.0000,1
1097,462,6291,6.4500,2.1930,3.0000,1
649,477,7377,7.6500,3.5190,3.0000,1
998,477,7377,3.7500,1.8375,3.0000,1
1094,477,7377,15.0800,5.5796,4.0000,1
1537,477,7377,5.4600,1.8018,2.0000,1
1254,477,4105,11.0100,5.0646,3.0000,1
1471,477,4105,3.1000,0.9610,2.0000,1
822,477,4105,3.7200,1.3764,2.0000,1
1211,477,4105,11.3700,5.5713,3.0000,1
1188,477,4105,5.3700,2.3091,3.0000,1
112,477,4105,3.3900,1.6272,3.0000,1
222,477,4105,11.8500,4.0290,3.0000,1
566,477,1442,7.1200,2.1360,4.0000,1
1248,477,1442,9.9900,4.2957,3.0000,1
345,477,1442,6.3300,2.7852,3.0000,1
1081,477,1442,11.6400,5.7036,4.0000,1
829,477,4234,4.3400,1.5624,2.0000,1
846,477,4234,3.4200,1.3338,2.0000,1
796,477,4234,3.9600,1.9008,3.0000,1
1152,477,3476,10.5200,3.9976,4.0000,1
1041,477,9184,2.1300,0.8733,3.0000,1
526,477,9184,9.0000,3.3300,4.0000,1
929,477,9184,1.5900,0.6201,3.0000,1
132,477,9184,5.7600,2.4192,3.0000,1
136,477,9184,15.4800,4.7988,4.0000,1
1291,477,7704,9.2000,4.1400,4.0000,1
1335,477,7704,4.8200,2.0726,2.0000,1
60,477,7704,10.6400,4.5752,4.0000,1
769,477,7704,1.7700,0.8673,3.0000,1
613,477,7704,7.2800,3.1304,4.0000,1
13,477,3448,10.6000,4.7700,4.0000,1
883,477,3448,11.6000,5.1040,4.0000,1
246,477,3448,9.6300,4.8150,3.0000,1
184,477,3448,10.2000,3.6720,3.0000,1
1126,477,8068,5.8000,2.7260,5.0000,1
1488,477,8068,9.3600,3.3696,4.0000,1
1132,477,8068,6.6400,3.0544,4.0000,1
650,477,3711,3.1000,1.5500,2.0000,1
1359,477,3711,3.7200,1.4508,3.0000,1
1515,477,1281,4.4000,2.1560,4.0000,1
1465,477,1281,8.3700,4.0176,3.0000,1
57,477,1281,1.2200,0.5734,2.0000,1
1165,477,1281,8.4600,2.7918,3.0000,1
955,477,1281,7.6600,3.5236,2.0000,1
1172,477,1281,8.3100,2.9916,3.0000,1
523,477,1281,5.1600,1.8060,3.0000,1
946,477,6107,5.7000,1.8240,2.0000,1
869,477,6107,6.3600,2.0352,3.0000,1
686,477,6107,3.6400,1.3832,2.0000,1
1235,477,6107,5.5200,1.6560,4.0000,1
1145,477,6107,3.1400,1.3502,2.0000,1
270,477,6107,11.2000,5.3760,5.0000,1
985,477,2850,3.6000,1.5840,5.0000,1
336,477,2850,2.3000,0.7130,2.0000,1
725,477,2850,4.4700,1.9668,3.0000,1
702,477,2850,7.6800,3.3024,2.0000,1
619,477,7909,11.2500,4.8375,5.0000,1
1434,477,7909,3.7200,1.6740,4.0000,1
546,477,7909,5.5600,2.6688,2.0000,1
509,477,7909,3.8000,1.4820,2.0000,1
1351,477,7909,3.3400,1.1690,2.0000,1
1192,477,7822,1.9600,0.6664,2.0000,1
516,477,7822,3.7000,1.6650,2.0000,1
573,477,7822,10.1700,4.7799,3.0000,1
1548,477,7822,1.3400,0.4690,2.0000,1
593,477,7822,7.4800,3.3660,4.0000,1
756,477,7822,5.3600,2.1440,2.0000,1
660,477,1442,8.4000,3.8640,3.0000,1
556,477,1442,9.7500,3.4125,3.0000,1
1072,477,2689,3.9000,1.2870,2.0000,1
50,477,2689,11.8500,4.2660,3.0000,1
833,477,10033,7.1700,2.2944,3.0000,1
1182,477,10033,4.2000,1.6380,3.0000,1
134,477,10033,9.7200,3.5964,4.0000,1
577,477,10033,5.2400,1.9912,2.0000,1
806,477,10033,5.2000,2.2880,2.0000,1
807,477,4096,4.2300,1.4805,3.0000,1
503,477,4096,5.5800,1.9530,3.0000,1
420,477,2878,4.5400,1.9976,2.0000,1
836,477,2878,5.9000,1.7700,5.0000,1
1146,477,2878,7.7100,3.3153,3.0000,1
630,477,2878,8.4000,3.5280,3.0000,1
1040,477,1124,5.2800,2.1648,4.0000,1
1362,477,1124,4.4700,1.9668,3.0000,1
1539,477,1124,7.1600,2.3628,2.0000,1
1423,477,1124,9.4800,4.0764,4.0000,1
214,477,1124,8.4600,3.2994,3.0000,1
724,477,1124,8.8200,3.6162,3.0000,1
753,477,1124,7.5600,2.2680,4.0000,1
1432,477,2878,7.2000,3.0960,4.0000,1
1303,477,2878,3.4000,1.5640,5.0000,1
1233,477,924,2.9200,1.1388,4.0000,1
344,477,924,9.1200,4.1040,4.0000,1
721,477,924,11.3000,4.1810,5.0000,1
571,477,4606,3.7500,1.3500,3.0000,1
455,477,4606,6.7200,2.2176,4.0000,1
804,477,4606,6.6300,2.7183,3.0000,1
1333,477,8947,1.8600,0.8556,2.0000,1
45,477,8947,1.5900,0.6837,3.0000,1
28,477,2878,15.6400,7.5072,4.0000,1
111,477,2878,13.9200,6.5424,4.0000,1
1420,477,2878,6.9200,2.2144,4.0000,1
611,477,2878,3.2800,1.4432,4.0000,1
1066,477,2878,11.5600,4.2772,4.0000,1
844,477,2878,13.2400,6.2228,4.0000,1
367,477,2878,13.9600,4.6068,4.0000,1
204,477,9557,3.2000,0.9920,2.0000,1
713,477,9557,6.9200,2.5604,2.0000,1
1156,477,9557,7.2800,3.4944,4.0000,1
241,477,9557,8.7300,3.5793,3.0000,1
1429,477,9557,7.2000,2.8800,3.0000,1
154,477,9557,7.8400,3.6064,4.0000,1
657,477,5216,8.4800,2.7136,4.0000,1
181,477,5216,3.7200,1.4508,4.0000,1
1196,477,5216,8.7600,3.3288,3.0000,1
1266,477,5216,3.5400,1.3452,3.0000,1
1129,477,4065,7.2900,2.6244,3.0000,1
1466,477,4065,3.6000,1.2240,2.0000,1
91,477,8902,8.0400,2.5728,3.0000,1
320,477,8902,13.0400,4.1728,4.0000,1
364,477,8902,4.4000,1.4080,2.0000,1
647,477,8902,8.2200,3.1236,3.0000,1
1356,477,8902,4.8000,1.4400,3.0000,1
1200,477,8902,5.6100,2.7489,3.0000,1
228,477,997,1.6400,0.5248,2.0000,1
1443,477,997,8.6800,3.2116,4.0000,1
500,477,997,10.6400,4.6816,4.0000,1
211,477,997,8.1600,3.0192,3.0000,1
96,482,4096,6.3300,2.7852,3.0000,1
645,482,4096,13.2800,4.7808,4.0000,1
1148,482,5738,10.7600,5.3800,4.0000,1
1431,482,5738,8.4600,2.6226,3.0000,1
582,482,5738,7.6000,3.4960,2.0000,1
12,482,5738,4.6200,2.2176,3.0000,1
894,482,5738,1.7100,0.5301,3.0000,1
1477,482,8003,8.1000,2.6730,3.0000,1
841,482,8003,3.7000,1.1840,2.0000,1
364,482,8003,8.8000,2.8160,4.0000,1
82,482,997,8.1000,2.9160,3.0000,1
1084,482,997,4.1100,1.6851,3.0000,1
48,482,997,7.5200,3.6096,4.0000,1
1184,482,997,11.3600,5.2256,4.0000,1
1307,482,997,5.2800,2.3760,4.0000,1
525,482,997,11.4000,5.1300,4.0000,1
535,482,1533,5.6800,2.8400,2.0000,1
552,482,1533,2.2000,1.0780,4.0000,1
601,482,5158,8.5200,2.9820,4.0000,1
352,482,5158,2.0100,0.7437,3.0000,1
1198,482,5158,10.2900,4.0131,3.0000,1
755,482,4096,8.9400,3.4866,3.0000,1
1424,482,4096,15.6400,4.8484,4.0000,1
1387,482,4096,13.9600,6.1424,4.0000,1
672,482,4096,10.0200,4.9098,3.0000,1
116,482,4096,11.9100,4.1685,3.0000,1
638,482,4096,9.4500,4.5360,3.0000,1
216,482,4096,10.8000,4.4280,3.0000,1
1092,482,4065,4.7600,2.0468,2.0000,1
1241,482,4065,11.9200,3.8144,4.0000,1
378,482,4065,3.3300,1.3986,3.0000,1
582,482,4065,11.4000,4.9020,3.0000,1
798,482,4065,10.8400,4.9864,4.0000,1
1345,482,5346,11.0400,3.8640,3.0000,1
43,482,5346,5.0100,2.3046,3.0000,1
419,482,5346,10.7100,3.5343,3.0000,1
269,482,6559,8.5200,4.1748,3.0000,1
452,482,1551,4.9600,2.3312,2.0000,1
1162,482,1551,4.7700,1.7172,3.0000,1
1318,482,8404,3.7200,1.1160,4.0000,1
1268,482,8404,5.2000,1.7680,4.0000,1
1418,482,8404,3.2200,1.5778,2.0000,1
968,482,8404,3.8400,1.7280,3.0000,1
1172,482,8404,8.3100,3.9888,3.0000,1
1388,482,8404,5.2500,1.9425,3.0000,1
785,482,1844,6.8400,3.2832,3.0000,1
163,482,1844,7.1400,2.2134,3.0000,1
683,482,1124,6.4800,2.0088,3.0000,1
859,482,1124,3.9300,1.2576,3.0000,1
976,482,4436,4.6800,1.6848,4.0000,1
394,482,4436,6.2600,2.2536,2.0000,1
583,482,4436,4.8300,2.0286,3.0000,1
206,482,1634,4.2200,1.3504,2.0000,1
317,482,1634,4.3600,1.6568,2.0000,1
400,482,1634,2.8600,0.8866,2.0000,1
150,482,1634,10.3500,5.0715,3.0000,1
899,482,1634,5.7600,2.8224,3.0000,1
210,482,1634,4.6200,1.6170,3.0000,1
660,482,2204,11.2000,3.5840,4.0000,1
1342,482,2204,18.6500,9.3250,5.0000,1
439,482,2204,10.5000,5.1450,3.0000,1
1176,482,2204,5.1300,2.5137,3.0000,1
147,482,4234,2.5600,1.2288,4.0000,1
163,482,4234,9.5200,2.8560,4.0000,1
113,482,4234,6.8700,2.6793,3.0000,1
469,482,4234,2.5800,1.2384,2.0000,1
1484,482,4234,2.6400,0.8712,4.0000,1
1555,482,4234,8.8500,3.9825,3.0000,1
613,482,4234,7.2800,2.7664,4.0000,1
1468,482,4234,2.5200,0.9324,2.0000,1
253,482,5744,2.6700,1.0680,3.0000,1
1086,482,5744,5.0600,2.1252,2.0000,1
849,482,5744,4.9500,2.2275,3.0000,1
733,482,5744,5.8500,2.2815,3.0000,1
1082,482,5744,5.7300,2.8650,3.0000,1
1319,482,1979,6.7200,2.4864,4.0000,1
150,482,1979,17.2500,7.5900,5.0000,1
127,482,1979,6.9600,2.5056,4.0000,1
949,482,7822,10.0400,4.0160,4.0000,1
433,482,7822,5.2200,1.8792,3.0000,1
836,482,7822,3.5400,1.3452,3.0000,1
40,482,7822,2.9700,1.2177,3.0000,1
44,482,7822,11.7200,3.5160,4.0000,1
1199,482,6107,12.8000,5.6320,5.0000,1
1242,482,6107,3.9600,1.7424,2.0000,1
1525,482,6107,15.7200,6.7596,4.0000,1
676,482,6107,13.1600,6.4484,4.0000,1
520,482,6107,8.4000,3.4440,3.0000,1
1479,482,2850,5.8400,2.5696,4.0000,1
790,482,2850,3.8500,1.6555,5.0000,1
154,482,2850,5.8800,2.8812,3.0000,1
91,482,2850,8.0400,2.8140,3.0000,1
1033,482,6559,7.6400,3.5144,4.0000,1
1395,482,6559,8.8500,3.0975,3.0000,1
1040,482,6559,3.9600,1.7820,3.0000,1
557,482,2556,2.7200,1.3328,2.0000,1
1266,482,2556,3.5400,1.3452,3.0000,1
1422,482,9951,11.1500,5.1290,5.0000,1
1373,482,9951,18.0000,6.3000,5.0000,1
1522,482,9951,3.4200,1.0944,3.0000,1
1073,482,9951,10.3500,4.9680,3.0000,1
863,482,9951,5.9600,1.8476,2.0000,1
1079,482,9951,8.8400,3.4476,4.0000,1
987,482,3941,5.1800,2.1756,2.0000,1
1509,482,3941,11.9200,4.8872,4.0000,1
1087,482,3941,4.9800,2.0418,3.0000,1
1210,482,3941,6.8000,3.1960,4.0000,1
427,482,3941,6.4200,2.5038,3.0000,1
72,482,3941,8.2200,2.6304,3.0000,1
1553,482,3941,3.7200,1.3764,2.0000,1
111,482,1442,13.9200,6.4032,4.0000,1
1020,482,1442,1.0200,0.4284,2.0000,1
1409,482,1442,1.0600,0.4664,2.0000,1
1386,482,1442,3.2800,1.5416,2.0000,1
311,482,1442,8.6000,3.0960,4.0000,1
421,482,1442,14.7500,6.3425,5.0000,1
504,482,1442,7.3600,3.3120,4.0000,1
767,482,1785,2.9000,0.9570,2.0000,1
1549,482,7413,3.0400,1.4896,2.0000,1
634,482,7413,7.5900,2.8842,3.0000,1
264,482,7413,5.5600,1.8348,2.0000,1
547,482,7413,9.2400,4.5276,4.0000,1
1256,482,7413,4.8800,1.5616,4.0000,1
262,460,5346,2.6800,0.9112,2.0000,1
1011,460,5346,6.3400,2.5360,2.0000,1
1467,460,5346,7.7600,3.6472,2.0000,1
921,460,7909,4.0500,1.7415,3.0000,1
1298,460,7909,2.6800,1.1256,2.0000,1
582,460,7909,11.4000,4.7880,3.0000,1
1171,460,7909,12.7200,4.3248,4.0000,1
1048,460,10033,6.6300,3.2487,3.0000,1
1331,460,10033,8.2200,3.1236,3.0000,1
482,460,10033,1.4600,0.4964,2.0000,1
326,460,10033,7.4100,2.6676,3.0000,1
1208,460,10033,8.6100,3.3579,3.0000,1
499,460,5358,8.8800,4.0848,3.0000,1
1420,460,5358,3.4600,1.1764,2.0000,1
1358,460,5358,6.3000,2.7720,3.0000,1
815,460,5358,2.7600,1.1040,3.0000,1
472,460,5358,1.6400,0.7872,2.0000,1
1088,460,5358,9.9600,3.5856,3.0000,1
863,460,760,8.9400,4.2018,3.0000,1
1212,460,760,1.5900,0.6201,3.0000,1
164,460,760,11.8800,4.5144,4.0000,1
193,460,760,7.3600,2.7232,2.0000,1
836,460,760,3.5400,1.5222,3.0000,1
326,460,3242,4.9400,1.6796,2.0000,1
437,460,3242,3.9400,1.5760,2.0000,1
520,460,3242,5.6000,1.7920,2.0000,1
270,460,3242,6.7200,2.0832,3.0000,1
1019,460,3242,11.2200,3.3660,3.0000,1
330,460,3242,11.9400,4.2984,3.0000,1
780,460,3693,8.5200,2.8116,3.0000,1
1462,460,3693,2.9200,0.9052,4.0000,1
559,460,3693,11.3400,3.6288,3.0000,1
1296,460,3693,7.5300,2.4096,3.0000,1
1043,460,7384,4.7100,1.4601,3.0000,1
1060,460,7384,11.4800,4.9364,4.0000,1
1010,460,7384,10.6000,3.8160,4.0000,1
1160,460,7384,13.8000,5.6580,5.0000,1
943,460,9123,4.9400,2.2230,2.0000,1
1359,460,9123,3.7200,1.3764,3.0000,1
111,460,9123,6.9600,3.4800,2.0000,1
740,460,9123,7.8800,3.8612,4.0000,1
1149,460,7153,2.6400,1.2144,3.0000,1
328,460,7153,3.7800,1.6254,3.0000,1
91,460,7153,5.3600,2.4120,2.0000,1
633,460,2556,3.7000,1.8130,5.0000,1
317,460,2556,8.7200,4.0984,4.0000,1
1024,460,8374,15.8000,5.5300,4.0000,1
1506,460,8374,10.2900,4.9392,3.0000,1
59,460,8374,2.8000,1.3160,2.0000,1
142,460,8374,9.2800,3.0624,4.0000,1
1450,460,8374,8.3100,3.2409,3.0000,1
1340,460,1281,7.7100,3.0069,3.0000,1
558,460,1281,1.6000,0.5920,2.0000,1
1346,460,1281,7.0500,2.6085,3.0000,1
125,460,1281,6.9600,3.3408,3.0000,1
215,460,9851,1.5800,0.5056,2.0000,1
404,460,9851,3.7500,1.1250,3.0000,1
980,460,9851,5.1600,2.5284,3.0000,1
1223,460,9851,1.1800,0.5900,2.0000,1
953,460,9102,5.4800,2.0824,2.0000,1
568,460,5346,9.9900,4.9950,3.0000,1
878,460,5346,7.4800,2.9172,4.0000,1
1393,460,5813,3.7000,1.3690,2.0000,1
372,460,5813,15.9200,7.3232,4.0000,1
734,460,5813,2.5200,0.9072,4.0000,1
378,460,5813,5.5500,2.1090,5.0000,1
1387,460,647,10.4700,4.1880,3.0000,1
805,460,647,8.6400,2.8512,3.0000,1
994,460,647,2.3700,0.7584,3.0000,1
12,460,647,4.6200,1.7094,3.0000,1
256,460,647,7.9500,3.4980,3.0000,1
1210,460,2368,6.8000,2.7880,4.0000,1
921,460,2368,4.0500,2.0250,3.0000,1
645,460,2368,9.9600,3.9840,3.0000,1
1227,460,3711,5.6200,2.4728,2.0000,1
871,460,3711,10.1600,4.2672,4.0000,1
794,460,3711,3.6000,1.5120,3.0000,1
5,460,2850,10.9500,3.7230,5.0000,1
1406,460,2850,1.1200,0.4368,2.0000,1
730,460,2850,3.4400,1.5480,2.0000,1
1200,460,2850,7.4800,2.7676,4.0000,1
204,460,2850,4.8000,1.4400,3.0000,1
807,460,2850,4.2300,1.4805,3.0000,1
458,460,3218,3.0000,1.0200,2.0000,1
874,460,3218,4.7700,2.2419,3.0000,1
564,460,7413,1.9800,0.6534,3.0000,1
974,460,7486,3.1600,1.3588,4.0000,1
884,460,7486,7.8000,3.7440,3.0000,1
9,460,7486,7.2600,2.4684,3.0000,1
697,460,4693,5.3200,2.4472,4.0000,1
1300,460,4693,4.3500,1.3920,3.0000,1
1463,460,4693,5.9400,2.6730,3.0000,1
245,460,4693,4.4700,1.6986,3.0000,1
1487,460,4693,3.8000,1.6340,4.0000,1
877,460,4693,6.3200,3.0968,4.0000,1
1248,460,7056,9.9900,3.2967,3.0000,1
451,460,7056,5.3400,1.6554,3.0000,1
455,460,7056,6.7200,2.0160,4.0000,1
1271,460,7056,10.5000,3.1500,3.0000,1
428,460,1979,2.6800,0.8308,4.0000,1
931,460,4618,5.7000,2.7360,3.0000,1
255,460,4618,3.2000,1.5040,5.0000,1
312,460,4618,8.5200,2.8116,4.0000,1
1287,460,4618,5.6000,2.5760,4.0000,1
1477,460,4618,10.8000,4.7520,4.0000,1
1517,460,6841,1.7400,0.6090,3.0000,1
1174,460,6841,9.0800,3.9044,4.0000,1
232,460,6841,7.8900,2.6037,3.0000,1
908,460,760,2.7600,1.2420,4.0000,1
1445,460,760,1.4800,0.5032,2.0000,1
669,460,7486,5.4000,1.7280,3.0000,1
1018,460,7486,2.7900,0.9486,3.0000,1
1528,460,7486,9.7600,4.1968,4.0000,1
1557,460,7486,2.4000,0.7920,2.0000,1
692,475,7001,6.2000,2.9140,4.0000,1
908,475,7001,2.0700,0.7452,3.0000,1
259,475,7001,7.6000,2.5080,4.0000,1
1062,475,7001,9.5200,3.3320,4.0000,1
1049,475,8404,15.7200,5.1876,4.0000,1
639,475,8404,13.1200,4.1984,4.0000,1
1454,475,8404,13.5600,5.1528,4.0000,1
566,475,8404,5.3400,2.3496,3.0000,1
942,475,8404,4.6800,2.0124,2.0000,1
1371,475,8404,7.4100,3.1122,3.0000,1
816,475,8404,6.8700,2.8854,3.0000,1
266,475,7486,6.4800,2.0736,4.0000,1
283,475,7486,5.4600,2.2386,2.0000,1
233,475,7486,7.3800,2.2878,3.0000,1
383,475,7486,5.5000,1.7600,2.0000,1
1492,475,7486,6.0800,2.1280,4.0000,1
1282,475,7486,10.3200,4.5408,3.0000,1
1498,475,7486,6.9000,2.4150,3.0000,1
846,475,9123,3.4200,1.3680,2.0000,1
470,475,8902,11.6000,5.2200,4.0000,1
1206,475,8902,10.2900,4.5276,3.0000,1
969,475,8902,7.0400,3.4496,4.0000,1
852,475,8902,2.0700,0.8487,3.0000,1
1202,475,8902,11.8200,4.0188,3.0000,1
154,475,8902,5.8800,1.9404,3.0000,1
923,475,9184,4.3200,1.6848,3.0000,1
673,475,9184,5.4800,2.4660,2.0000,1
1422,475,9184,6.6900,2.1408,3.0000,1
320,475,9184,13.0400,4.0424,4.0000,1
863,475,1758,11.9200,5.2448,4.0000,1
27,475,1758,10.6000,3.4980,4.0000,1
563,475,1758,6.7200,3.2928,4.0000,1
1339,475,1758,3.9300,1.2183,3.0000,1
570,475,1758,8.6400,2.9376,4.0000,1
1004,475,1758,8.6100,3.7023,3.0000,1
820,475,1758,2.8000,1.0920,4.0000,1
57,475,1798,1.8300,0.7686,3.0000,1
860,475,1798,7.0200,2.8782,3.0000,1
837,475,1798,3.2400,1.2636,2.0000,1
1320,475,1798,5.3200,1.6492,2.0000,1
1016,475,1798,4.6800,2.3400,4.0000,1
773,475,760,1.4200,0.6674,2.0000,1
1495,475,760,13.9200,6.4032,4.0000,1
474,475,760,7.0400,3.2384,2.0000,1
836,475,760,3.5400,1.1328,3.0000,1
480,475,760,6.7600,2.9744,4.0000,1
403,475,760,3.1000,1.3330,2.0000,1
813,475,1124,4.3500,1.4355,3.0000,1
963,475,1124,9.6000,3.6480,4.0000,1
513,475,1124,1.7400,0.7830,3.0000,1
303,475,1124,10.3200,4.4376,4.0000,1
1472,475,9851,4.4000,1.8040,2.0000,1
956,475,9851,3.6000,1.3320,3.0000,1
946,475,9851,11.4000,4.5600,4.0000,1
563,475,9851,5.0400,2.1672,3.0000,1
153,475,9851,5.4400,2.0672,2.0000,1
261,475,9642,10.1400,3.9546,3.0000,1
304,475,9642,5.6700,2.7216,3.0000,1
587,475,9642,16.3500,7.1940,5.0000,1
883,475,9642,11.6000,4.7560,4.0000,1
727,475,9642,9.5500,4.6795,5.0000,1
51,475,9642,5.8800,2.2932,4.0000,1
1286,475,2204,4.5000,1.8000,5.0000,1
344,475,2204,9.1200,4.4688,4.0000,1
1199,475,2204,12.8000,5.7600,5.0000,1
1336,475,2204,13.5600,6.3732,4.0000,1
194,475,2204,10.0800,5.0400,3.0000,1
504,475,2204,5.5200,2.1528,3.0000,1
754,475,4693,7.7100,3.5466,3.0000,1
115,475,7822,1.3000,0.4680,2.0000,1
718,475,7822,6.9600,3.4104,3.0000,1
