time_id,city,state_province,country,store_sales,store_cost,unit_sales,fact_count
677,West Covina,CA,USA,132.7500,56.8222,65.0000,21
680,Pomona,CA,USA,101.4800,42.2959,43.0000,15
680,Newport Beach,CA,USA,96.0800,37.5996,49.0000,16
680,Arcadia,CA,USA,42.6900,18.0345,20.0000,6
680,West Covina,CA,USA,165.8700,65.3826,80.0000,25
680,Long Beach,CA,USA,140.4800,55.3758,55.0000,17
680,Burbank,CA,USA,21.7100,8.9107,9.0000,4
680,Beverly Hills,CA,USA,115.4400,46.5435,60.0000,19
680,Woodland Hills,CA,USA,25.2100,11.6779,17.0000,6
680,Lakewood,CA,USA,4.7100,1.6014,3.0000,1
680,Bellflower,CA,USA,71.0700,28.9346,34.0000,10
680,Altadena,CA,USA,75.1100,30.8223,33.0000,10
680,Santa Monica,CA,USA,5.2800,2.3232,3.0000,1
680,San Gabriel,CA,USA,23.8000,11.0496,12.0000,3
680,Glendale,CA,USA,19.2800,8.6815,10.0000,3
691,Woodland Hills,CA,USA,98.5900,38.9808,44.0000,15
691,Lakewood,CA,USA,168.4600,68.0870,81.0000,24
691,West Covina,CA,USA,127.2800,52.2958,62.0000,21
691,Santa Monica,CA,USA,72.7900,28.8910,27.0000,10
691,Beverly Hills,CA,USA,62.8400,24.9887,29.0000,10
691,Downey,CA,USA,34.7100,13.5713,21.0000,6
691,Los Angeles,CA,USA,102.7400,45.7832,42.0000,12
691,Bellflower,CA,USA,82.1600,32.5886,47.0000,15
691,Glendale,CA,USA,71.9000,30.2562,36.0000,11
691,San Gabriel,CA,USA,42.7300,17.3551,19.0000,7
691,Pomona,CA,USA,9.2400,4.0065,6.0000,2
691,Altadena,CA,USA,52.0200,20.7010,20.0000,5
691,Arcadia,CA,USA,21.8900,9.2907,16.0000,6
691,Long Beach,CA,USA,33.8200,12.9407,14.0000,5
691,Newport Beach,CA,USA,55.8100,22.1789,19.0000,6
691,Burbank,CA,USA,101.0500,38.6170,47.0000,15
696,Bellflower,CA,USA,99.1900,39.3253,48.0000,15
696,Downey,CA,USA,146.9500,54.9292,72.0000,22
696,Long Beach,CA,USA,95.9700,40.1436,38.0000,12
696,West Covina,CA,USA,122.8600,47.9557,65.0000,23
696,Burbank,CA,USA,61.7900,23.3833,24.0000,9
696,Arcadia,CA,USA,27.7300,11.2729,11.0000,3
696,San Gabriel,CA,USA,89.3800,34.6782,44.0000,14
696,Pomona,CA,USA,53.8400,22.5999,35.0000,12
696,Beverly Hills,CA,USA,61.3700,22.3120,25.0000,8
696,Altadena,CA,USA,24.4400,9.4968,8.0000,2
696,Woodland Hills,CA,USA,59.2200,25.1054,33.0000,11
696,Lakewood,CA,USA,28.8400,10.4047,12.0000,4
696,Santa Monica,CA,USA,58.2900,23.6186,26.0000,8
696,Los Angeles,CA,USA,92.7200,37.1756,44.0000,13
696,Newport Beach,CA,USA,31.2900,12.0459,15.0000,4
696,Glendale,CA,USA,35.8900,15.6276,11.0000,4
716,Newport Beach,CA,USA,120.5400,46.7809,63.0000,20
716,Los Angeles,CA,USA,63.9300,27.1499,34.0000,10
716,Downey,CA,USA,98.1500,40.2948,40.0000,15
716,Pomona,CA,USA,76.2900,26.4628,34.0000,10
716,West Covina,CA,USA,124.5200,50.5208,51.0000,16
716,Glendale,CA,USA,78.1100,32.5333,43.0000,12
716,Lakewood,CA,USA,132.4200,51.8510,62.0000,18
716,Altadena,CA,USA,59.7300,23.9586,28.0000,9
716,San Gabriel,CA,USA,158.8400,63.4355,62.0000,19
716,Arcadia,CA,USA,8.6000,3.3398,5.0000,2
716,Long Beach,CA,USA,13.5400,5.1406,7.0000,2
716,Santa Monica,CA,USA,16.3400,6.6242,9.0000,3
716,Torrance,CA,USA,67.3100,25.9551,26.0000,7
716,Burbank,CA,USA,114.0300,48.5080,50.0000,17
713,Downey,CA,USA,19.0900,6.9173,7.0000,2
713,Beverly Hills,CA,USA,104.3400,41.7659,49.0000,17
713,Lakewood,CA,USA,70.2000,28.8556,30.0000,10
713,Newport Beach,CA,USA,150.2300,61.1292,80.0000,27
713,Glendale,CA,USA,99.6500,39.3550,44.0000,13
713,Santa Monica,CA,USA,36.4900,14.9823,15.0000,6
713,West Covina,CA,USA,5.5500,2.0628,6.0000,2
713,Long Beach,CA,USA,23.3300,10.4841,13.0000,5
713,Los Angeles,CA,USA,52.8400,22.9546,24.0000,8
713,Bellflower,CA,USA,138.9600,59.7988,57.0000,19
713,Pomona,CA,USA,149.1800,59.8787,64.0000,20
713,Altadena,CA,USA,33.0500,14.4560,17.0000,6
713,Torrance,CA,USA,42.1500,17.2419,24.0000,8
713,Burbank,CA,USA,31.2600,12.9828,13.0000,4
713,Arcadia,CA,USA,46.5500,17.1691,17.0000,5
713,San Gabriel,CA,USA,43.5900,17.6634,19.0000,6
729,Long Beach,CA,USA,143.8000,56.0191,64.0000,22
729,Glendale,CA,USA,278.2500,110.3806,124.0000,41
729,Newport Beach,CA,USA,213.5500,85.1869,99.0000,33
729,Bellflower,CA,USA,211.8400,86.3850,103.0000,32
729,Santa Monica,CA,USA,141.1100,56.5732,64.0000,20
729,San Gabriel,CA,USA,127.2100,49.8524,60.0000,21
729,Burbank,CA,USA,184.5500,72.8029,85.0000,29
729,Torrance,CA,USA,109.1800,40.4377,47.0000,14
729,Altadena,CA,USA,94.5500,36.9621,52.0000,18
729,West Covina,CA,USA,132.0500,50.5303,70.0000,22
729,Arcadia,CA,USA,47.7900,18.8733,21.0000,7
729,Beverly Hills,CA,USA,119.7300,45.6369,65.0000,20
729,Pomona,CA,USA,93.1900,37.7416,47.0000,15
729,Lakewood,CA,USA,90.7800,34.7130,33.0000,12
729,Downey,CA,USA,18.8700,6.5806,9.0000,3
701,Downey,CA,USA,110.5700,43.4853,56.0000,18
701,Altadena,CA,USA,86.8900,34.2432,40.0000,13
701,Woodland Hills,CA,USA,117.7500,48.2860,49.0000,15
701,Glendale,CA,USA,67.4000,26.8459,30.0000,10
701,Santa Monica,CA,USA,128.6300,51.3790,64.0000,19
701,Beverly Hills,CA,USA,81.8100,34.1274,33.0000,9
701,Burbank,CA,USA,155.1000,62.3773,69.0000,23
701,Torrance,CA,USA,39.6600,13.5072,15.0000,5
701,Newport Beach,CA,USA,54.1300,22.5302,28.0000,8
701,Pomona,CA,USA,60.3200,25.5758,30.0000,10
701,Lakewood,CA,USA,16.2800,6.8122,11.0000,4
701,West Covina,CA,USA,110.8500,42.2567,55.0000,18
701,San Gabriel,CA,USA,32.7500,13.1693,18.0000,6
701,Long Beach,CA,USA,17.4200,7.7882,11.0000,4
701,Bellflower,CA,USA,32.8700,14.3552,12.0000,4
701,Arcadia,CA,USA,52.6700,22.0384,19.0000,7
720,Lakewood,CA,USA,35.7000,15.0558,21.0000,7
720,San Gabriel,CA,USA,103.8500,41.0557,59.0000,17
720,Torrance,CA,USA,77.9200,31.4878,31.0000,10
720,Beverly Hills,CA,USA,57.5600,24.0670,19.0000,7
720,Glendale,CA,USA,68.3800,27.5606,29.0000,9
720,Newport Beach,CA,USA,65.7900,24.2163,37.0000,11
720,Altadena,CA,USA,144.0000,59.3229,62.0000,20
720,Los Angeles,CA,USA,73.6300,30.7264,34.0000,9
720,Long Beach,CA,USA,105.2100,40.8716,60.0000,18
720,Santa Monica,CA,USA,82.7300,32.2710,34.0000,10
720,Arcadia,CA,USA,28.3100,11.4539,18.0000,6
720,Woodland Hills,CA,USA,2.2000,0.9020,4.0000,1
720,West Covina,CA,USA,90.1500,36.0269,40.0000,14
720,Bellflower,CA,USA,40.3100,15.2182,24.0000,7
720,Pomona,CA,USA,56.9100,21.7404,28.0000,7
720,Downey,CA,USA,24.5500,10.2188,10.0000,3
385,Los Angeles,CA,USA,75.0100,31.5775,37.0000,12
385,Beverly Hills,CA,USA,168.5400,68.7756,78.0000,26
385,Long Beach,CA,USA,2.2800,0.9576,4.0000,1
385,Downey,CA,USA,108.8200,44.5946,58.0000,17
385,Burbank,CA,USA,91.9500,36.0807,35.0000,11
385,San Gabriel,CA,USA,86.9300,33.3064,39.0000,12
385,Glendale,CA,USA,36.5600,13.7043,20.0000,8
385,Altadena,CA,USA,6.5200,2.6080,4.0000,1
385,Pomona,CA,USA,65.8800,26.5637,30.0000,11
385,Santa Monica,CA,USA,27.6200,9.8028,12.0000,4
385,Woodland Hills,CA,USA,32.4800,14.0347,19.0000,6
385,Lakewood,CA,USA,34.4800,13.7804,18.0000,6
378,Altadena,CA,USA,72.5200,28.2553,33.0000,12
378,Woodland Hills,CA,USA,90.3500,34.2353,38.0000,14
378,Torrance,CA,USA,14.2000,5.4998,8.0000,3
378,Lakewood,CA,USA,55.7500,22.0279,28.0000,10
378,Downey,CA,USA,140.4600,55.2843,56.0000,18
378,Glendale,CA,USA,23.2200,8.6106,12.0000,4
378,Newport Beach,CA,USA,27.3100,12.4408,12.0000,3
378,Santa Monica,CA,USA,77.7200,30.7247,28.0000,8
378,Long Beach,CA,USA,191.4700,74.2645,73.0000,21
378,Beverly Hills,CA,USA,68.9200,26.4900,29.0000,9
378,Arcadia,CA,USA,72.6800,29.5705,28.0000,10
378,West Covina,CA,USA,16.1400,7.0830,7.0000,2
378,Bellflower,CA,USA,8.8800,3.7296,3.0000,1
371,Woodland Hills,CA,USA,98.8800,41.7277,39.0000,12
371,Torrance,CA,USA,43.0600,16.7092,28.0000,7
371,Beverly Hills,CA,USA,106.2800,42.3640,53.0000,17
371,Santa Monica,CA,USA,63.6400,26.6571,30.0000,8
371,Downey,CA,USA,96.5200,38.5844,53.0000,17
371,Long Beach,CA,USA,74.4700,29.9809,28.0000,10
371,Lakewood,CA,USA,76.9900,32.3789,34.0000,12
371,Glendale,CA,USA,28.9900,11.8083,14.0000,4
371,San Gabriel,CA,USA,88.6100,38.4961,37.0000,10
371,Burbank,CA,USA,46.6800,18.9076,20.0000,7
371,Newport Beach,CA,USA,11.8800,4.7646,6.0000,3
371,Arcadia,CA,USA,76.5600,30.4424,36.0000,12
371,West Covina,CA,USA,14.9600,6.3020,6.0000,2
371,Pomona,CA,USA,38.0300,14.4545,19.0000,6
386,Newport Beach,CA,USA,104.4200,39.9070,45.0000,15
386,Pomona,CA,USA,95.5400,38.8341,40.0000,13
386,San Gabriel,CA,USA,32.6300,11.3319,12.0000,4
386,Santa Monica,CA,USA,79.0800,33.0806,33.0000,12
386,Beverly Hills,CA,USA,27.6300,12.4647,14.0000,4
386,Downey,CA,USA,51.7300,20.1257,31.0000,10
386,Long Beach,CA,USA,79.0200,32.3766,28.0000,9
386,Burbank,CA,USA,39.6400,15.8406,17.0000,5
386,Glendale,CA,USA,33.9400,15.2522,16.0000,4
386,Lakewood,CA,USA,143.0800,55.7862,66.0000,20
386,West Covina,CA,USA,44.1900,18.1018,24.0000,7
386,Torrance,CA,USA,29.9700,10.1151,18.0000,5
386,Altadena,CA,USA,18.5600,6.3152,6.0000,3
386,Bellflower,CA,USA,58.4100,22.6785,20.0000,6
369,Bellflower,CA,USA,34.9100,14.1673,16.0000,5
369,Los Angeles,CA,USA,42.3000,17.9290,15.0000,6
369,Santa Monica,CA,USA,83.3800,29.3200,30.0000,8
369,Long Beach,CA,USA,86.2200,36.6553,44.0000,16
369,Woodland Hills,CA,USA,59.7500,25.8914,24.0000,8
369,Newport Beach,CA,USA,47.6300,19.8470,22.0000,7
369,Beverly Hills,CA,USA,41.9000,16.0436,21.0000,7
369,Burbank,CA,USA,114.3700,44.3770,52.0000,16
369,Torrance,CA,USA,64.2000,26.1186,40.0000,13
369,Glendale,CA,USA,69.6300,29.2314,32.0000,12
369,West Covina,CA,USA,42.1100,18.2782,18.0000,6
369,San Gabriel,CA,USA,128.6700,51.8095,61.0000,19
369,Downey,CA,USA,52.5700,17.1192,19.0000,5
412,Pomona,CA,USA,103.5000,40.1107,49.0000,16
412,Long Beach,CA,USA,39.2000,14.7087,25.0000,9
412,Woodland Hills,CA,USA,45.8100,19.3387,24.0000,9
412,Glendale,CA,USA,37.3000,15.7667,19.0000,6
412,Santa Monica,CA,USA,96.9000,39.0162,46.0000,15
412,Beverly Hills,CA,USA,84.1500,33.6678,42.0000,12
412,Burbank,CA,USA,100.1500,38.5922,51.0000,17
412,Arcadia,CA,USA,120.3600,47.1697,56.0000,18
412,Bellflower,CA,USA,58.9000,22.7293,34.0000,10
412,Lakewood,CA,USA,24.7100,9.6053,13.0000,4
412,Los Angeles,CA,USA,30.7300,10.2280,12.0000,4
412,Downey,CA,USA,60.1000,26.4003,31.0000,10
412,Torrance,CA,USA,29.0300,11.5002,14.0000,4
413,Lakewood,CA,USA,76.3700,31.6141,34.0000,11
413,Torrance,CA,USA,48.0600,20.8236,24.0000,7
413,Santa Monica,CA,USA,22.8000,9.5346,21.0000,7
413,West Covina,CA,USA,5.6400,2.4252,3.0000,1
413,Newport Beach,CA,USA,37.8400,16.2324,24.0000,8
413,Bellflower,CA,USA,139.6300,54.4133,60.0000,19
413,Long Beach,CA,USA,128.3500,51.7553,62.0000,18
413,Downey,CA,USA,99.8900,40.1847,54.0000,15
413,Glendale,CA,USA,64.2300,27.1992,35.0000,11
413,San Gabriel,CA,USA,82.5000,32.4446,37.0000,11
413,Arcadia,CA,USA,10.6000,3.4504,8.0000,2
413,Altadena,CA,USA,58.1000,25.9922,19.0000,6
413,Burbank,CA,USA,53.4600,21.2103,27.0000,9
413,Woodland Hills,CA,USA,46.9400,19.4882,19.0000,7
413,Pomona,CA,USA,23.8800,9.1588,9.0000,3
409,Santa Monica,CA,USA,94.2900,35.2449,45.0000,15
409,Los Angeles,CA,USA,27.1500,10.5003,16.0000,5
409,Torrance,CA,USA,87.1100,36.7421,39.0000,12
409,West Covina,CA,USA,61.2100,23.4824,28.0000,8
409,Glendale,CA,USA,58.0400,23.9529,31.0000,10
422,Beverly Hills,CA,USA,136.3600,53.3935,63.0000,20
422,Los Angeles,CA,USA,49.2800,22.0774,21.0000,7
422,Woodland Hills,CA,USA,67.7600,28.1127,28.0000,10
422,West Covina,CA,USA,66.0400,27.0381,31.0000,9
422,Bellflower,CA,USA,138.2500,55.6332,62.0000,18
422,Lakewood,CA,USA,61.9800,24.3853,31.0000,11
422,Arcadia,CA,USA,30.3700,10.3908,17.0000,5
422,Burbank,CA,USA,86.4900,32.1688,49.0000,16
422,Altadena,CA,USA,119.6900,48.7263,51.0000,15
422,Downey,CA,USA,65.5800,26.5794,32.0000,10
422,Pomona,CA,USA,99.8300,40.0421,46.0000,15
422,Torrance,CA,USA,19.2600,7.6104,6.0000,2
422,Santa Monica,CA,USA,26.9500,8.3653,13.0000,4
422,Newport Beach,CA,USA,97.6600,39.7484,39.0000,14
422,San Gabriel,CA,USA,50.4900,20.9295,19.0000,6
422,Long Beach,CA,USA,164.9700,65.2797,63.0000,19
422,Glendale,CA,USA,90.4000,36.4090,31.0000,11
410,San Gabriel,CA,USA,120.6400,49.6775,57.0000,17
410,Los Angeles,CA,USA,62.9800,24.0943,31.0000,8
410,Bellflower,CA,USA,148.2000,59.2160,63.0000,19
410,Santa Monica,CA,USA,79.8600,31.2366,49.0000,14
410,West Covina,CA,USA,59.3400,24.4648,33.0000,11
410,Newport Beach,CA,USA,107.8400,42.0696,50.0000,18
410,Burbank,CA,USA,20.1900,7.6965,11.0000,4
410,Lakewood,CA,USA,96.5200,38.7938,46.0000,16
410,Long Beach,CA,USA,207.0100,86.6320,76.0000,23
410,Beverly Hills,CA,USA,91.6900,35.4684,41.0000,14
410,Pomona,CA,USA,98.3500,40.4095,58.0000,19
410,Downey,CA,USA,83.0000,31.9429,39.0000,13
410,Glendale,CA,USA,72.8300,27.4501,35.0000,11
410,Arcadia,CA,USA,60.1400,23.9981,25.0000,8
410,Torrance,CA,USA,39.8500,15.2808,14.0000,6
410,Woodland Hills,CA,USA,40.0400,16.7323,20.0000,6
449,Arcadia,CA,USA,35.1400,15.3808,14.0000,4
449,Altadena,CA,USA,98.0100,40.2820,35.0000,12
449,Downey,CA,USA,14.9000,5.6912,7.0000,2
449,Lakewood,CA,USA,28.1000,11.4044,20.0000,6
449,Woodland Hills,CA,USA,5.5200,1.7892,8.0000,2
449,Santa Monica,CA,USA,48.2600,17.4787,24.0000,9
449,Newport Beach,CA,USA,116.2900,44.5222,52.0000,16
449,Pomona,CA,USA,98.4400,38.0126,45.0000,16
449,Bellflower,CA,USA,104.7300,42.5659,53.0000,17
449,Torrance,CA,USA,33.9500,13.7745,14.0000,4
449,West Covina,CA,USA,48.3800,18.2360,25.0000,8
449,Los Angeles,CA,USA,23.7000,10.2960,10.0000,3
449,Glendale,CA,USA,137.1500,53.6107,65.0000,21
449,San Gabriel,CA,USA,64.7700,25.6004,26.0000,7
446,Los Angeles,CA,USA,61.3200,26.1541,33.0000,11
446,Pomona,CA,USA,120.7100,45.6720,59.0000,18
446,Torrance,CA,USA,28.5200,11.2652,12.0000,4
446,Beverly Hills,CA,USA,45.4400,19.8656,22.0000,6
446,Newport Beach,CA,USA,51.2100,18.4125,22.0000,6
427,Torrance,CA,USA,96.6600,36.7314,43.0000,14
427,Los Angeles,CA,USA,38.2100,15.6660,22.0000,8
427,Altadena,CA,USA,39.7300,15.5637,16.0000,6
427,Long Beach,CA,USA,49.3000,19.7422,18.0000,5
427,San Gabriel,CA,USA,11.8500,4.6215,3.0000,1
427,Arcadia,CA,USA,21.8200,8.0638,6.0000,2
427,Pomona,CA,USA,69.1800,29.1958,35.0000,12
427,Beverly Hills,CA,USA,116.6600,47.6040,48.0000,17
427,Santa Monica,CA,USA,52.9700,21.4465,22.0000,8
427,Burbank,CA,USA,54.9400,21.3363,17.0000,6
427,Woodland Hills,CA,USA,22.8200,10.2726,10.0000,3
427,Newport Beach,CA,USA,32.1500,13.9246,19.0000,6
427,Glendale,CA,USA,66.6200,26.4209,34.0000,12
427,West Covina,CA,USA,67.4700,27.2939,38.0000,12
427,Bellflower,CA,USA,46.6000,19.6866,23.0000,7
455,Long Beach,CA,USA,61.9400,25.3903,41.0000,13
455,Burbank,CA,USA,47.7500,20.8717,22.0000,7
455,West Covina,CA,USA,78.3000,32.8071,39.0000,13
455,Glendale,CA,USA,43.5800,16.4917,21.0000,7
455,Lakewood,CA,USA,32.0500,11.7552,17.0000,5
455,Beverly Hills,CA,USA,56.4600,22.0852,25.0000,9
455,Arcadia,CA,USA,46.1300,17.1961,19.0000,6
455,Santa Monica,CA,USA,19.1400,9.3588,8.0000,3
455,Pomona,CA,USA,34.5100,14.0523,20.0000,7
455,San Gabriel,CA,USA,58.2500,21.9509,33.0000,11
455,Los Angeles,CA,USA,91.1600,38.0039,37.0000,12
455,Altadena,CA,USA,65.4600,27.2995,39.0000,12
455,Downey,CA,USA,45.0900,19.0835,24.0000,7
455,Woodland Hills,CA,USA,11.7600,4.9314,6.0000,2
438,Long Beach,CA,USA,85.4700,35.4446,47.0000,16
438,Bellflower,CA,USA,103.9400,40.1980,51.0000,15
438,Burbank,CA,USA,92.3100,35.9438,36.0000,11
438,Downey,CA,USA,65.0400,23.8861,30.0000,10
438,Glendale,CA,USA,72.2800,27.3170,33.0000,9
438,Beverly Hills,CA,USA,67.3500,28.2377,38.0000,12
438,Newport Beach,CA,USA,47.4900,19.3724,22.0000,8
438,Pomona,CA,USA,26.0300,10.4404,9.0000,3
438,San Gabriel,CA,USA,21.5600,8.8388,13.0000,4
438,Altadena,CA,USA,15.1800,5.8014,10.0000,3
438,Woodland Hills,CA,USA,89.7100,37.7682,37.0000,10
438,Arcadia,CA,USA,113.1200,43.7762,51.0000,17
438,Torrance,CA,USA,10.2600,4.2066,3.0000,1
438,West Covina,CA,USA,35.7100,14.3092,15.0000,5
475,Woodland Hills,CA,USA,10.8000,4.3956,5.0000,2
475,Glendale,CA,USA,98.9100,38.9800,38.0000,12
475,Arcadia,CA,USA,22.6000,9.5312,13.0000,4
475,Burbank,CA,USA,62.6100,24.4494,32.0000,11
475,Newport Beach,CA,USA,12.2600,5.2896,6.0000,2
475,Los Angeles,CA,USA,80.1500,33.1547,46.0000,15
475,West Covina,CA,USA,61.0300,23.0910,34.0000,11
475,Downey,CA,USA,78.9100,32.8566,45.0000,14
475,Santa Monica,CA,USA,81.3400,32.1992,45.0000,15
475,Pomona,CA,USA,62.1700,26.5298,29.0000,10
475,Long Beach,CA,USA,46.7100,18.4683,21.0000,7
475,Bellflower,CA,USA,17.6100,7.8042,10.0000,3
475,Beverly Hills,CA,USA,29.7400,11.9436,13.0000,4
463,Pomona,CA,USA,121.5000,47.8392,58.0000,19
463,Long Beach,CA,USA,94.1000,36.8690,45.0000,13
463,Altadena,CA,USA,97.2200,40.9115,42.0000,12
463,San Gabriel,CA,USA,39.2100,15.6725,15.0000,5
463,Bellflower,CA,USA,88.2800,36.5038,43.0000,14
463,Burbank,CA,USA,32.8700,12.5267,17.0000,6
463,Newport Beach,CA,USA,24.3800,10.4354,11.0000,4
463,Santa Monica,CA,USA,41.0600,16.0162,24.0000,7
463,Lakewood,CA,USA,80.9600,31.3019,37.0000,11
463,Woodland Hills,CA,USA,55.7500,24.1856,22.0000,6
463,Los Angeles,CA,USA,55.0000,24.8210,28.0000,7
463,Downey,CA,USA,61.0000,24.2838,31.0000,10
463,Beverly Hills,CA,USA,37.8100,14.2482,18.0000,5
460,Downey,CA,USA,72.0300,29.1560,40.0000,13
460,Santa Monica,CA,USA,81.7900,29.7566,33.0000,10
460,San Gabriel,CA,USA,137.1700,55.2862,56.0000,19
460,Los Angeles,CA,USA,100.3200,43.9413,47.0000,16
460,Bellflower,CA,USA,21.9000,9.2238,10.0000,3
460,Newport Beach,CA,USA,37.6800,15.6861,21.0000,6
460,Altadena,CA,USA,38.6500,15.3393,20.0000,7
460,Lakewood,CA,USA,80.0100,31.9886,41.0000,14
460,Beverly Hills,CA,USA,111.0400,45.3225,51.0000,15
460,Burbank,CA,USA,80.6300,31.1468,30.0000,8
460,Glendale,CA,USA,24.6700,9.9239,14.0000,4
460,West Covina,CA,USA,11.9100,5.0457,6.0000,2
460,Arcadia,CA,USA,20.5500,8.6808,8.0000,3
461,Long Beach,CA,USA,41.1800,15.7488,19.0000,6
461,Santa Monica,CA,USA,129.2700,52.9829,66.0000,20
461,Arcadia,CA,USA,70.1100,26.0699,38.0000,12
461,Downey,CA,USA,56.4500,21.1556,23.0000,8
461,Los Angeles,CA,USA,82.2300,35.8220,43.0000,13
461,Torrance,CA,USA,33.8000,12.7154,16.0000,5
461,Newport Beach,CA,USA,85.8300,33.6259,37.0000,11
461,Bellflower,CA,USA,66.1500,26.8364,33.0000,11
461,Beverly Hills,CA,USA,90.5600,36.1220,37.0000,10
461,West Covina,CA,USA,60.6200,25.5152,24.0000,8
461,Glendale,CA,USA,27.6900,10.2726,14.0000,5
461,Lakewood,CA,USA,26.5100,11.1802,18.0000,6
483,Bellflower,CA,USA,40.8900,15.6406,22.0000,7
483,Pomona,CA,USA,16.1500,6.5451,13.0000,4
483,West Covina,CA,USA,79.5900,32.1982,43.0000,13
483,Glendale,CA,USA,5.0600,2.2940,4.0000,2
483,Arcadia,CA,USA,69.2400,29.6160,36.0000,12
483,Woodland Hills,CA,USA,142.9700,56.2384,65.0000,19
483,Downey,CA,USA,57.6500,21.4141,21.0000,6
483,Burbank,CA,USA,47.5800,19.6904,22.0000,7
483,Lakewood,CA,USA,44.7100,17.9063,22.0000,7
483,Santa Monica,CA,USA,31.6000,12.3690,13.0000,5
483,Altadena,CA,USA,95.5800,37.9452,50.0000,17
483,Torrance,CA,USA,75.6100,28.6033,28.0000,9
483,San Gabriel,CA,USA,46.5100,20.4453,18.0000,6
483,Los Angeles,CA,USA,16.1400,7.0212,6.0000,2
483,Long Beach,CA,USA,65.4800,24.9231,29.0000,8
502,Long Beach,CA,USA,36.7900,14.5753,21.0000,6
502,Woodland Hills,CA,USA,58.3000,21.0438,34.0000,12
502,Torrance,CA,USA,51.1300,18.7887,28.0000,10
502,Lakewood,CA,USA,92.5400,37.9512,47.0000,15
502,Newport Beach,CA,USA,116.9200,47.2854,54.0000,19
502,Glendale,CA,USA,66.2100,24.3818,31.0000,11
502,Los Angeles,CA,USA,13.6500,6.4920,6.0000,2
502,Burbank,CA,USA,52.8600,20.3930,30.0000,10
502,Bellflower,CA,USA,33.8600,13.9362,17.0000,5
502,Santa Monica,CA,USA,10.7400,4.4541,6.0000,2
502,Downey,CA,USA,25.7300,9.9550,11.0000,4
502,Beverly Hills,CA,USA,12.7500,5.3790,7.0000,2
502,Altadena,CA,USA,32.6800,12.2404,17.0000,5
502,San Gabriel,CA,USA,42.3600,18.1276,14.0000,5
502,West Covina,CA,USA,32.0300,11.4070,14.0000,4
500,Glendale,CA,USA,61.9300,23.6195,37.0000,12
500,Beverly Hills,CA,USA,106.2400,42.7880,62.0000,20
500,Newport Beach,CA,USA,92.0500,35.8422,46.0000,15
500,West Covina,CA,USA,73.6100,29.1294,28.0000,9
500,San Gabriel,CA,USA,28.2600,10.7260,14.0000,4
500,Arcadia,CA,USA,14.7600,5.7564,4.0000,1
500,Torrance,CA,USA,92.7700,36.4425,46.0000,15
500,Long Beach,CA,USA,44.3000,20.7930,18.0000,6
500,Downey,CA,USA,44.3600,16.6456,22.0000,8
500,Santa Monica,CA,USA,8.6100,3.2718,3.0000,1
500,Lakewood,CA,USA,22.2200,7.5306,14.0000,4
500,Woodland Hills,CA,USA,24.0700,9.2403,18.0000,6
500,Los Angeles,CA,USA,9.8100,3.9747,6.0000,2
500,Burbank,CA,USA,35.6900,14.2387,16.0000,5
500,Bellflower,CA,USA,26.1500,10.4545,14.0000,4
507,Beverly Hills,CA,USA,57.7600,25.4221,30.0000,9
487,Newport Beach,CA,USA,102.3900,41.9590,43.0000,13
487,Downey,CA,USA,73.9800,28.9253,38.0000,11
487,Burbank,CA,USA,97.2700,36.7044,43.0000,14
487,Bellflower,CA,USA,72.2400,27.7419,29.0000,10
487,Pomona,CA,USA,23.0900,10.2082,17.0000,5
487,Los Angeles,CA,USA,9.3500,4.0272,5.0000,2
487,Lakewood,CA,USA,20.4000,6.9012,10.0000,3
487,San Gabriel,CA,USA,13.4800,6.1852,4.0000,2
487,Long Beach,CA,USA,50.4900,22.7172,23.0000,7
487,Torrance,CA,USA,20.8600,7.9830,9.0000,3
487,Altadena,CA,USA,16.7400,7.6392,9.0000,3
487,Woodland Hills,CA,USA,10.8100,4.1984,12.0000,4
487,West Covina,CA,USA,13.0400,5.6188,7.0000,2
487,Santa Monica,CA,USA,30.9800,12.5777,12.0000,4
487,Glendale,CA,USA,46.7600,19.0003,19.0000,6
495,Altadena,CA,USA,51.4800,21.0782,27.0000,8
495,Lakewood,CA,USA,64.1800,24.0320,27.0000,10
495,Los Angeles,CA,USA,36.1200,14.9728,19.0000,8
495,Newport Beach,CA,USA,163.6500,65.3921,77.0000,25
495,Glendale,CA,USA,13.7900,6.4105,7.0000,2
495,Torrance,CA,USA,27.6000,10.1536,10.0000,3
495,Beverly Hills,CA,USA,9.5400,4.2846,9.0000,3
495,Pomona,CA,USA,63.9000,24.8331,29.0000,9
495,Burbank,CA,USA,27.1000,9.7834,13.0000,4
495,Bellflower,CA,USA,40.9200,17.2814,24.0000,8
495,Long Beach,CA,USA,49.6900,19.8021,30.0000,8
495,San Gabriel,CA,USA,51.7600,18.6984,19.0000,7
495,Arcadia,CA,USA,19.0400,8.1720,8.0000,2
495,Santa Monica,CA,USA,15.6300,6.6387,6.0000,2
495,Downey,CA,USA,109.4600,46.4245,51.0000,16
531,West Covina,CA,USA,60.9900,23.3323,33.0000,11
531,Newport Beach,CA,USA,136.8700,54.8795,65.0000,21
531,Pomona,CA,USA,26.2200,10.8186,12.0000,4
531,Downey,CA,USA,32.9300,11.3686,14.0000,5
531,Beverly Hills,CA,USA,68.5700,28.9507,31.0000,10
