product_id,promotion_id,customer_id,store_id,time_month,time_quarter,time_year,store_sales_sum,store_cost_sum,unit_sales_sum,fact_count
1318,0,9434,6,11,Q4,1997,1.8600,0.7068,2.0000,1
709,0,9434,6,11,Q4,1997,1.7100,0.6327,3.0000,1
856,0,9486,6,11,Q4,1997,7.1700,2.8680,3.0000,1
513,0,9486,6,11,Q4,1997,2.3200,1.1368,4.0000,1
1129,0,9486,6,11,Q4,1997,4.8600,1.8954,2.0000,1
839,0,9486,6,11,Q4,1997,1.9800,0.7920,3.0000,1
563,0,9486,6,11,Q4,1997,5.0400,2.1672,3.0000,1
1505,0,3316,6,11,Q4,1997,11.0000,3.3000,4.0000,1
124,0,3316,6,11,Q4,1997,2.4200,1.1374,2.0000,1
7,0,3316,6,11,Q4,1997,10.4400,3.6540,4.0000,1
357,0,3316,6,11,Q4,1997,7.2000,3.2400,4.0000,1
1272,0,8094,6,11,Q4,1997,7.4400,2.6784,3.0000,1
823,0,8094,6,11,Q4,1997,10.2900,5.0421,3.0000,1
613,0,8094,6,11,Q4,1997,5.4600,1.8564,3.0000,1
829,0,8094,6,11,Q4,1997,4.3400,1.7360,2.0000,1
180,0,8094,6,11,Q4,1997,1.3800,0.4416,2.0000,1
1268,0,6851,6,11,Q4,1997,2.6000,0.8320,2.0000,1
1231,0,6851,6,11,Q4,1997,7.4200,2.5228,2.0000,1
516,0,6851,6,11,Q4,1997,7.4000,2.7380,4.0000,1
965,0,3508,6,11,Q4,1997,4.5900,1.5147,3.0000,1
1314,0,3508,6,11,Q4,1997,1.9200,0.8832,3.0000,1
266,0,3508,6,11,Q4,1997,4.8600,1.8954,3.0000,1
709,0,3508,6,11,Q4,1997,2.2800,1.0032,4.0000,1
1352,0,3508,6,11,Q4,1997,5.3000,2.6500,2.0000,1
842,0,2866,6,11,Q4,1997,12.8000,4.6080,4.0000,1
952,0,2866,6,11,Q4,1997,11.6400,4.8888,4.0000,1
966,0,7642,6,11,Q4,1997,4.9800,2.2410,2.0000,1
1382,0,7642,6,11,Q4,1997,4.5200,1.4464,4.0000,1
1278,0,7642,6,11,Q4,1997,5.6400,2.8200,2.0000,1
762,0,7642,6,11,Q4,1997,14.8000,7.2520,4.0000,1
1172,0,8597,6,11,Q4,1997,8.3100,2.8254,3.0000,1
1528,0,3580,6,11,Q4,1997,9.7600,3.4160,4.0000,1
14,0,3580,6,11,Q4,1997,5.7900,2.6055,3.0000,1
296,0,3580,6,11,Q4,1997,2.0000,0.8000,4.0000,1
1006,0,3580,6,11,Q4,1997,6.4200,2.6964,3.0000,1
850,0,3580,6,11,Q4,1997,5.3200,2.4472,4.0000,1
174,0,3580,6,11,Q4,1997,5.1300,1.7955,3.0000,1
995,0,7271,6,11,Q4,1997,5.7500,2.4150,5.0000,1
53,0,7271,6,11,Q4,1997,10.8300,3.4656,3.0000,1
1322,0,7271,6,11,Q4,1997,9.6000,4.5120,3.0000,1
1045,0,7271,6,11,Q4,1997,14.8000,6.5120,4.0000,1
1558,0,7271,6,11,Q4,1997,4.3200,1.4256,2.0000,1
310,0,7271,6,11,Q4,1997,2.2800,0.9576,3.0000,1
560,0,8133,6,11,Q4,1997,3.6000,1.6560,3.0000,1
604,0,8133,6,11,Q4,1997,3.7500,1.2000,3.0000,1
886,0,8133,6,11,Q4,1997,9.3300,4.1985,3.0000,1
38,0,8133,6,11,Q4,1997,5.2400,2.3056,4.0000,1
1026,0,8133,6,11,Q4,1997,4.2600,2.1300,2.0000,1
350,0,8133,6,11,Q4,1997,4.8900,1.7604,3.0000,1
820,0,8133,6,11,Q4,1997,1.4000,0.4900,2.0000,1
803,0,9101,6,11,Q4,1997,10.5300,4.4226,3.0000,1
287,0,9101,6,11,Q4,1997,4.6800,1.4976,3.0000,1
277,0,9101,6,11,Q4,1997,7.2300,2.5305,3.0000,1
690,0,7473,6,11,Q4,1997,4.3200,2.0304,3.0000,1
601,0,7473,6,11,Q4,1997,6.3900,2.3004,3.0000,1
1477,0,5887,6,11,Q4,1997,8.1000,3.5640,3.0000,1
214,0,5887,6,11,Q4,1997,8.4600,3.2994,3.0000,1
58,0,5887,6,11,Q4,1997,4.6200,1.6632,2.0000,1
940,0,5887,6,11,Q4,1997,5.6800,2.1584,2.0000,1
1410,0,5887,6,11,Q4,1997,5.1600,2.4252,3.0000,1
414,0,5887,6,11,Q4,1997,8.3100,3.0747,3.0000,1
530,0,8224,6,11,Q4,1997,15.0400,6.1664,4.0000,1
667,0,8224,6,11,Q4,1997,7.9800,2.4738,3.0000,1
404,0,8224,6,11,Q4,1997,5.0000,2.3500,4.0000,1
714,0,8224,6,11,Q4,1997,8.1000,2.8350,3.0000,1
1342,0,8224,6,11,Q4,1997,11.1900,4.3641,3.0000,1
187,0,8224,6,11,Q4,1997,5.2800,1.7952,4.0000,1
876,0,6469,6,11,Q4,1997,5.1300,2.1033,3.0000,1
27,0,6469,6,11,Q4,1997,10.6000,3.6040,4.0000,1
1429,0,6469,6,11,Q4,1997,4.8000,1.8720,2.0000,1
351,0,2445,6,11,Q4,1997,5.5200,2.0976,2.0000,1
1260,0,2445,6,11,Q4,1997,2.0100,0.6432,3.0000,1
457,0,1037,6,11,Q4,1997,6.7800,2.7120,3.0000,1
528,0,1037,6,11,Q4,1997,3.8400,1.6896,4.0000,1
1144,0,1037,6,11,Q4,1997,2.5500,0.9945,3.0000,1
441,0,1037,6,11,Q4,1997,1.7100,0.5985,3.0000,1
578,0,1037,6,11,Q4,1997,6.8700,2.6106,3.0000,1
1106,0,9179,6,11,Q4,1997,6.0800,2.7360,4.0000,1
1283,0,9179,6,11,Q4,1997,2.3700,1.1139,3.0000,1
1167,0,9179,6,11,Q4,1997,9.4000,2.8200,4.0000,1
1516,0,9179,6,11,Q4,1997,13.4400,5.3760,4.0000,1
970,0,4821,6,11,Q4,1997,6.2200,2.7990,2.0000,1
521,0,4821,6,11,Q4,1997,10.8900,5.2272,3.0000,1
725,0,4821,6,11,Q4,1997,2.9800,1.2814,2.0000,1
941,0,4821,6,11,Q4,1997,15.8000,6.3200,4.0000,1
964,0,7747,6,11,Q4,1997,9.9500,3.5820,5.0000,1
954,0,7747,6,11,Q4,1997,8.7000,3.6540,5.0000,1
571,0,7747,6,11,Q4,1997,6.2500,2.1250,5.0000,1
575,0,7747,6,11,Q4,1997,11.2400,3.7092,4.0000,1
1390,0,7747,6,11,Q4,1997,7.6400,2.4448,4.0000,1
88,0,7747,6,11,Q4,1997,2.5800,0.9804,3.0000,1
465,0,7747,6,11,Q4,1997,14.7500,4.4250,5.0000,1
542,0,7695,6,11,Q4,1997,6.0400,2.4160,4.0000,1
1490,0,7695,6,11,Q4,1997,4.2000,1.6380,3.0000,1
1347,0,7695,6,11,Q4,1997,7.0800,3.1860,4.0000,1
1363,0,7695,6,11,Q4,1997,7.9800,2.6334,3.0000,1
352,0,9387,6,11,Q4,1997,2.0100,0.6030,3.0000,1
63,0,9387,6,11,Q4,1997,11.8000,4.9560,4.0000,1
1344,0,9387,6,11,Q4,1997,6.0800,2.1280,4.0000,1
202,0,9387,6,11,Q4,1997,5.9600,2.0264,4.0000,1
512,0,9387,6,11,Q4,1997,10.9600,4.2744,4.0000,1
1554,0,9387,6,11,Q4,1997,10.1600,4.6736,4.0000,1
805,0,4328,6,11,Q4,1997,8.6400,3.2832,3.0000,1
1088,0,4328,6,11,Q4,1997,9.9600,3.0876,3.0000,1
1384,0,4328,6,11,Q4,1997,5.1400,1.8504,2.0000,1
1228,0,4328,6,11,Q4,1997,6.5700,2.7594,3.0000,1
252,0,8070,6,11,Q4,1997,5.4200,1.7886,2.0000,1
362,0,8070,6,11,Q4,1997,7.9400,3.0966,2.0000,1
445,0,8070,6,11,Q4,1997,6.9200,2.1452,2.0000,1
196,0,8070,6,11,Q4,1997,7.4100,2.6676,3.0000,1
945,0,8070,6,11,Q4,1997,6.8400,2.8044,3.0000,1
1400,0,8070,6,11,Q4,1997,2.5800,1.2126,3.0000,1
26,0,3115,6,11,Q4,1997,2.6400,0.8976,3.0000,1
1047,0,1023,6,11,Q4,1997,9.6900,4.1667,3.0000,1
1490,0,1023,6,11,Q4,1997,4.2000,1.5120,3.0000,1
575,0,1023,6,11,Q4,1997,8.4300,4.1307,3.0000,1
159,0,1743,6,11,Q4,1997,6.8400,2.7360,4.0000,1
309,0,1743,6,11,Q4,1997,10.8600,3.4752,3.0000,1
758,0,9494,6,11,Q4,1997,9.5700,4.7850,3.0000,1
1513,0,5503,6,11,Q4,1997,5.7000,2.5080,3.0000,1
92,0,5503,6,11,Q4,1997,2.4900,0.8217,3.0000,1
508,0,5503,6,11,Q4,1997,11.3700,5.5713,3.0000,1
404,0,5503,6,11,Q4,1997,3.7500,1.1625,3.0000,1
884,0,8605,6,11,Q4,1997,7.8000,3.4320,3.0000,1
395,0,8605,6,11,Q4,1997,4.4400,1.7760,2.0000,1
1205,526,9362,6,12,Q4,1997,7.8000,2.7300,3.0000,1
692,526,9362,6,12,Q4,1997,4.6500,1.7670,3.0000,1
549,526,9362,6,12,Q4,1997,5.0400,2.3688,3.0000,1
566,526,9362,6,12,Q4,1997,3.5600,1.5308,2.0000,1
516,526,9362,6,12,Q4,1997,5.5500,2.4975,3.0000,1
665,526,9362,6,12,Q4,1997,3.1400,1.0362,2.0000,1
216,526,9362,6,12,Q4,1997,10.8000,4.6440,3.0000,1
133,526,4142,6,12,Q4,1997,2.8000,1.4000,4.0000,1
669,526,4142,6,12,Q4,1997,7.2000,3.5280,4.0000,1
1032,526,4142,6,12,Q4,1997,1.6500,0.7920,3.0000,1
676,526,4142,6,12,Q4,1997,9.8700,3.3558,3.0000,1
599,526,4142,6,12,Q4,1997,6.9600,3.2712,3.0000,1
1115,526,9550,6,12,Q4,1997,7.5000,2.4000,3.0000,1
506,526,9550,6,12,Q4,1997,7.3600,2.5760,2.0000,1
362,526,9550,6,12,Q4,1997,11.9100,5.3595,3.0000,1
379,526,9550,6,12,Q4,1997,7.7000,3.1570,2.0000,1
329,526,9550,6,12,Q4,1997,3.4800,1.4964,2.0000,1
479,526,9550,6,12,Q4,1997,4.3000,1.9780,2.0000,1
29,526,9550,6,12,Q4,1997,7.1200,2.4920,4.0000,1
1504,526,4450,6,12,Q4,1997,4.7700,1.5741,3.0000,1
69,526,4450,6,12,Q4,1997,12.4000,4.5880,4.0000,1
1362,526,2194,6,12,Q4,1997,4.4700,1.3410,3.0000,1
153,526,2194,6,12,Q4,1997,8.1600,2.5296,3.0000,1
249,526,2194,6,12,Q4,1997,4.7700,2.0034,3.0000,1
692,526,2194,6,12,Q4,1997,4.6500,1.6275,3.0000,1
1335,526,2194,6,12,Q4,1997,7.2300,2.4582,3.0000,1
1379,526,2194,6,12,Q4,1997,7.6800,3.0720,4.0000,1
104,526,2194,6,12,Q4,1997,7.7800,3.5788,2.0000,1
1418,526,657,6,12,Q4,1997,4.8300,1.8837,3.0000,1
715,526,657,6,12,Q4,1997,4.6500,1.4880,3.0000,1
852,526,657,6,12,Q4,1997,2.7600,1.0488,4.0000,1
1268,526,657,6,12,Q4,1997,3.9000,1.7160,3.0000,1
1376,526,179,6,12,Q4,1997,5.0400,2.5200,3.0000,1
500,526,179,6,12,Q4,1997,10.6400,3.4048,4.0000,1
1156,526,179,6,12,Q4,1997,5.4600,1.9110,3.0000,1
334,526,179,6,12,Q4,1997,2.3400,1.1700,3.0000,1
97,526,179,6,12,Q4,1997,1.7700,0.7080,3.0000,1
1538,526,179,6,12,Q4,1997,10.2000,4.2840,3.0000,1
330,526,179,6,12,Q4,1997,15.9200,4.9352,4.0000,1
1006,526,9591,6,12,Q4,1997,6.4200,3.0174,3.0000,1
783,526,9591,6,12,Q4,1997,4.9400,2.2724,2.0000,1
307,526,9591,6,12,Q4,1997,5.9200,1.8352,4.0000,1
24,526,897,6,12,Q4,1997,5.1900,1.5570,3.0000,1
613,526,897,6,12,Q4,1997,5.4600,2.1294,3.0000,1
1549,526,897,6,12,Q4,1997,3.0400,1.1248,2.0000,1
712,526,897,6,12,Q4,1997,11.6100,4.2957,3.0000,1
21,526,5626,6,12,Q4,1997,6.9900,3.2154,3.0000,1
1423,526,5626,6,12,Q4,1997,4.7400,1.5168,2.0000,1
747,526,5626,6,12,Q4,1997,5.4900,1.6470,3.0000,1
803,526,5626,6,12,Q4,1997,10.5300,5.2650,3.0000,1
227,526,17,6,12,Q4,1997,5.9400,2.4354,3.0000,1
1536,526,17,6,12,Q4,1997,2.6600,0.9044,2.0000,1
787,526,7267,6,12,Q4,1997,5.9600,2.5032,4.0000,1
271,526,7267,6,12,Q4,1997,9.4800,3.5076,4.0000,1
260,526,7267,6,12,Q4,1997,5.5200,1.8768,3.0000,1
577,526,3551,6,12,Q4,1997,7.8600,3.3798,3.0000,1
733,526,8709,6,12,Q4,1997,3.9000,1.5210,2.0000,1
1243,526,8709,6,12,Q4,1997,3.5400,1.3452,3.0000,1
800,526,4407,6,12,Q4,1997,9.7800,4.8900,3.0000,1
1043,526,4407,6,12,Q4,1997,4.7100,2.0253,3.0000,1
1359,526,1237,6,12,Q4,1997,3.7200,1.3764,3.0000,1
922,526,1237,6,12,Q4,1997,5.1800,1.6576,2.0000,1
1405,526,1237,6,12,Q4,1997,1.7800,0.8544,2.0000,1
84,526,3100,6,12,Q4,1997,5.6200,2.5290,2.0000,1
74,526,3100,6,12,Q4,1997,6.2800,2.7632,4.0000,1
1249,526,3100,6,12,Q4,1997,4.4400,1.3320,3.0000,1
300,526,3981,6,12,Q4,1997,11.7600,4.8216,4.0000,1
983,526,3981,6,12,Q4,1997,2.4600,1.0332,3.0000,1
11,526,9980,6,12,Q4,1997,14.0400,4.7736,4.0000,1
1413,526,9980,6,12,Q4,1997,6.7600,2.6364,2.0000,1
737,526,9980,6,12,Q4,1997,2.5600,1.1520,2.0000,1
1207,526,9980,6,12,Q4,1997,5.6700,2.0979,3.0000,1
210,526,9980,6,12,Q4,1997,4.6200,1.3860,3.0000,1
814,526,9980,6,12,Q4,1997,5.1900,1.8165,3.0000,1
464,526,4337,6,12,Q4,1997,10.6800,3.6312,3.0000,1
880,526,4337,6,12,Q4,1997,18.2500,8.5775,5.0000,1
570,526,6987,6,12,Q4,1997,6.4800,2.2032,3.0000,1
980,526,7695,6,12,Q4,1997,6.8800,3.0272,4.0000,1
890,526,7695,6,12,Q4,1997,7.8300,3.7584,3.0000,1
15,526,7695,6,12,Q4,1997,6.8700,2.4732,3.0000,1
800,526,4680,6,12,Q4,1997,13.0400,5.9984,4.0000,1
1404,526,4680,6,12,Q4,1997,8.1300,2.6016,3.0000,1
8,526,4680,6,12,Q4,1997,7.7700,3.4965,3.0000,1
251,526,4680,6,12,Q4,1997,7.3200,2.7816,3.0000,1
1493,526,4680,6,12,Q4,1997,15.8400,6.8112,4.0000,1
884,526,4680,6,12,Q4,1997,10.4000,5.0960,4.0000,1
1254,526,311,6,12,Q4,1997,11.0100,3.6333,3.0000,1
457,526,311,6,12,Q4,1997,6.7800,2.1018,3.0000,1
461,526,311,6,12,Q4,1997,10.8800,3.2640,4.0000,1
1277,526,311,6,12,Q4,1997,7.6200,2.2860,3.0000,1
434,526,2362,6,12,Q4,1997,5.6800,1.7608,4.0000,1
938,526,3251,6,12,Q4,1997,4.8300,2.3667,3.0000,1
262,526,3251,6,12,Q4,1997,5.3600,2.6264,4.0000,1
415,526,3251,6,12,Q4,1997,11.6400,4.0740,4.0000,1
1390,526,3251,6,12,Q4,1997,5.7300,2.6931,3.0000,1
22,526,3251,6,12,Q4,1997,6.8700,3.0915,3.0000,1
1524,526,3632,6,12,Q4,1997,5.0400,1.7640,4.0000,1
1180,526,3632,6,12,Q4,1997,19.5000,8.3850,5.0000,1
238,526,3632,6,12,Q4,1997,5.9100,1.9503,3.0000,1
914,526,9252,6,12,Q4,1997,9.8400,4.4280,4.0000,1
1451,526,9252,6,12,Q4,1997,4.8600,1.6524,3.0000,1
675,526,7695,6,12,Q4,1997,10.7700,3.4464,3.0000,1
1024,526,7695,6,12,Q4,1997,11.8500,4.0290,3.0000,1
1534,526,7695,6,12,Q4,1997,11.1200,4.7816,4.0000,1
5,526,7695,6,12,Q4,1997,8.7600,3.8544,4.0000,1
601,526,7599,6,12,Q4,1997,8.5200,3.9192,4.0000,1
817,526,7599,6,12,Q4,1997,5.0400,1.7640,3.0000,1
168,526,7599,6,12,Q4,1997,5.0400,1.5624,4.0000,1
971,526,7599,6,12,Q4,1997,11.4000,3.7620,4.0000,1
861,526,6916,6,12,Q4,1997,7.3500,3.0135,3.0000,1
451,526,6916,6,12,Q4,1997,7.1200,3.0616,4.0000,1
1266,526,6916,6,12,Q4,1997,3.5400,1.6284,3.0000,1
378,526,6916,6,12,Q4,1997,3.3300,1.3653,3.0000,1
754,526,6916,6,12,Q4,1997,10.2800,3.7008,4.0000,1
1183,526,6916,6,12,Q4,1997,7.7000,2.5410,5.0000,1
328,526,9974,6,12,Q4,1997,2.5200,1.2096,2.0000,1
904,526,9974,6,12,Q4,1997,4.5000,2.0250,3.0000,1
734,526,9974,6,12,Q4,1997,1.2600,0.4158,2.0000,1
418,526,9974,6,12,Q4,1997,9.4800,3.9816,3.0000,1
1366,526,9974,6,12,Q4,1997,8.2800,3.1464,3.0000,1
78,526,9974,6,12,Q4,1997,4.3800,1.7520,2.0000,1
1451,526,6375,6,12,Q4,1997,6.4800,2.1384,4.0000,1
1041,526,6375,6,12,Q4,1997,2.1300,1.0224,3.0000,1
225,526,2818,6,12,Q4,1997,11.6700,5.8350,3.0000,1
42,526,2818,6,12,Q4,1997,8.4600,3.5532,3.0000,1
592,526,2818,6,12,Q4,1997,9.9200,4.1664,4.0000,1
502,526,2818,6,12,Q4,1997,12.6800,5.9596,4.0000,1
1184,526,2818,6,12,Q4,1997,5.6800,2.2152,2.0000,1
282,526,2818,6,12,Q4,1997,3.7200,1.1904,4.0000,1
1018,526,2818,6,12,Q4,1997,2.7900,0.8649,3.0000,1
832,526,268,6,12,Q4,1997,9.7200,3.6936,3.0000,1
583,526,268,6,12,Q4,1997,3.2200,1.4168,2.0000,1
1331,526,268,6,12,Q4,1997,8.2200,2.5482,3.0000,1
229,526,268,6,12,Q4,1997,8.9200,4.4600,4.0000,1
772,526,8200,6,12,Q4,1997,7.7600,3.6472,4.0000,1
1494,526,8200,6,12,Q4,1997,8.4000,3.8640,5.0000,1
472,526,8200,6,12,Q4,1997,2.4600,1.1316,3.0000,1
1248,526,8200,6,12,Q4,1997,13.3200,4.9284,4.0000,1
479,526,8200,6,12,Q4,1997,10.7500,4.7300,5.0000,1
816,526,8200,6,12,Q4,1997,4.5800,2.0152,2.0000,1
909,526,3392,6,12,Q4,1997,7.7500,3.5650,5.0000,1
1058,526,3392,6,12,Q4,1997,11.0400,5.4096,4.0000,1
609,526,3392,6,12,Q4,1997,7.7700,3.4965,3.0000,1
813,526,3392,6,12,Q4,1997,7.2500,2.9725,5.0000,1
1029,526,3392,6,12,Q4,1997,8.4000,3.6120,5.0000,1
1478,526,2827,6,12,Q4,1997,7.9800,3.5112,3.0000,1
176,526,2827,6,12,Q4,1997,9.0800,3.6320,4.0000,1
553,526,2827,6,12,Q4,1997,5.7300,2.8077,3.0000,1
1395,526,2827,6,12,Q4,1997,5.9000,2.2420,2.0000,1
260,526,5566,6,12,Q4,1997,5.5200,2.1528,3.0000,1
303,526,5566,6,12,Q4,1997,7.7400,3.7152,3.0000,1
586,526,5566,6,12,Q4,1997,4.2600,1.4910,3.0000,1
1295,526,5566,6,12,Q4,1997,5.5500,2.0535,3.0000,1
726,526,5566,6,12,Q4,1997,6.4200,2.6322,2.0000,1
50,526,5566,6,12,Q4,1997,11.8500,5.9250,3.0000,1
605,526,9209,6,12,Q4,1997,9.4400,3.3984,4.0000,1
1221,526,9209,6,12,Q4,1997,5.9600,2.0860,4.0000,1
932,526,9209,6,12,Q4,1997,3.1800,1.0812,2.0000,1
655,526,9209,6,12,Q4,1997,9.2400,3.6960,4.0000,1
1071,526,9209,6,12,Q4,1997,10.5600,3.4848,4.0000,1
508,0,6053,6,12,Q4,1997,15.1600,5.3060,4.0000,1
391,0,6053,6,12,Q4,1997,3.9300,1.6113,3.0000,1
1186,0,8753,6,12,Q4,1997,5.0400,2.5200,3.0000,1
231,0,8753,6,12,Q4,1997,7.9500,3.5775,3.0000,1
807,0,8753,6,12,Q4,1997,4.2300,1.7766,3.0000,1
1523,0,2136,6,12,Q4,1997,6.2400,2.2464,4.0000,1
48,0,2136,6,12,Q4,1997,5.6400,2.7636,3.0000,1
1356,0,2136,6,12,Q4,1997,4.8000,1.5360,3.0000,1
547,0,2136,6,12,Q4,1997,4.6200,1.9404,2.0000,1
1003,0,2136,6,12,Q4,1997,2.3400,0.8658,3.0000,1
780,0,2136,6,12,Q4,1997,8.5200,3.3228,3.0000,1
311,0,9338,6,12,Q4,1997,6.4500,3.0960,3.0000,1
966,0,9338,6,12,Q4,1997,7.4700,3.7350,3.0000,1
144,0,9338,6,12,Q4,1997,1.5300,0.5049,3.0000,1
1465,0,9338,6,12,Q4,1997,8.3700,3.9339,3.0000,1
1349,0,9338,6,12,Q4,1997,11.6000,4.4080,4.0000,1
140,0,9338,6,12,Q4,1997,5.4600,2.1840,3.0000,1
1336,0,1738,6,12,Q4,1997,13.5600,4.4748,4.0000,1
1419,0,1738,6,12,Q4,1997,3.3200,0.9960,4.0000,1
1170,0,1738,6,12,Q4,1997,10.6000,4.2400,4.0000,1
361,0,1738,6,12,Q4,1997,2.2600,1.1074,2.0000,1
816,0,1738,6,12,Q4,1997,6.8700,3.0915,3.0000,1
593,0,1738,6,12,Q4,1997,7.4800,3.5156,4.0000,1
487,0,5322,6,12,Q4,1997,5.2000,1.8200,2.0000,1
1556,0,5322,6,12,Q4,1997,10.6000,3.9220,4.0000,1
320,0,5322,6,12,Q4,1997,6.5200,2.6080,2.0000,1
497,0,5322,6,12,Q4,1997,3.7400,1.8700,2.0000,1
381,0,5322,6,12,Q4,1997,6.9900,3.1455,3.0000,1
730,0,5322,6,12,Q4,1997,3.4400,1.6168,2.0000,1
1512,0,5547,6,12,Q4,1997,1.6200,0.6480,3.0000,1
38,0,5547,6,12,Q4,1997,3.9300,1.4148,3.0000,1
287,0,8214,6,12,Q4,1997,4.6800,1.6380,3.0000,1
597,0,8214,6,12,Q4,1997,8.4000,2.6880,3.0000,1
81,0,8214,6,12,Q4,1997,4.2600,2.0874,2.0000,1
71,0,8214,6,12,Q4,1997,8.2800,3.1464,3.0000,1
1246,0,8214,6,12,Q4,1997,6.1600,2.8952,4.0000,1
1250,0,8214,6,12,Q4,1997,6.4800,2.7864,3.0000,1
1410,0,9019,6,12,Q4,1997,6.8800,2.1328,4.0000,1
734,0,9019,6,12,Q4,1997,2.5200,0.9324,4.0000,1
1204,0,9019,6,12,Q4,1997,6.4800,1.9440,3.0000,1
388,0,6278,6,12,Q4,1997,7.0500,3.3135,3.0000,1
1510,0,6278,6,12,Q4,1997,1.9200,0.8256,2.0000,1
434,0,6278,6,12,Q4,1997,4.2600,1.9170,3.0000,1
544,0,6278,6,12,Q4,1997,5.9000,2.8320,2.0000,1
628,0,6278,6,12,Q4,1997,4.2000,1.5960,3.0000,1
145,0,5879,6,12,Q4,1997,4.5400,1.9522,2.0000,1
268,0,5879,6,12,Q4,1997,3.4600,1.6954,2.0000,1
1044,0,5879,6,12,Q4,1997,2.5400,0.9144,2.0000,1
19,0,7571,6,12,Q4,1997,6.3800,3.1262,2.0000,1
302,0,7571,6,12,Q4,1997,13.8000,6.0720,4.0000,1
598,0,7571,6,12,Q4,1997,4.5600,1.8696,3.0000,1
442,0,7571,6,12,Q4,1997,4.4800,1.9264,2.0000,1
1324,0,7571,6,12,Q4,1997,13.2400,4.2368,4.0000,1
236,0,7571,6,12,Q4,1997,5.4300,2.2806,3.0000,1
798,0,7571,6,12,Q4,1997,8.1300,3.4959,3.0000,1
847,0,10268,6,12,Q4,1997,11.5200,4.0320,3.0000,1
1251,0,10268,6,12,Q4,1997,10.7400,4.8330,3.0000,1
76,0,892,6,12,Q4,1997,5.0700,2.3322,3.0000,1
864,0,892,6,12,Q4,1997,6.5200,3.0644,4.0000,1
1201,0,892,6,12,Q4,1997,10.1100,4.3473,3.0000,1
1018,0,892,6,12,Q4,1997,1.8600,0.8370,2.0000,1
1232,0,1549,6,12,Q4,1997,3.3900,1.4577,3.0000,1
1395,0,1549,6,12,Q4,1997,8.8500,3.1860,3.0000,1
80,0,1549,6,12,Q4,1997,7.2600,2.5410,2.0000,1
1049,0,3580,6,12,Q4,1997,11.7900,5.7771,3.0000,1
800,0,3580,6,12,Q4,1997,13.0400,5.8680,4.0000,1
1548,0,3580,6,12,Q4,1997,2.0100,0.6834,3.0000,1
446,0,3580,6,12,Q4,1997,11.2500,4.8375,3.0000,1
223,0,3580,6,12,Q4,1997,9.5700,3.7323,3.0000,1
1033,0,10065,6,12,Q4,1997,7.6400,2.2920,4.0000,1
849,0,10065,6,12,Q4,1997,4.9500,2.3265,3.0000,1
1399,0,10065,6,12,Q4,1997,3.5600,1.5308,2.0000,1
895,0,10065,6,12,Q4,1997,1.3000,0.5980,2.0000,1
670,0,4825,6,12,Q4,1997,7.1600,3.2936,4.0000,1
354,0,4825,6,12,Q4,1997,9.0000,2.8800,4.0000,1
1302,0,4825,6,12,Q4,1997,7.4000,3.3300,4.0000,1
167,0,3297,6,12,Q4,1997,1.8000,0.7920,3.0000,1
1036,0,3297,6,12,Q4,1997,6.4200,2.9532,3.0000,1
400,0,3297,6,12,Q4,1997,4.2900,1.5015,3.0000,1
337,0,3297,6,12,Q4,1997,1.5000,0.4500,2.0000,1
1352,0,3297,6,12,Q4,1997,7.9500,3.6570,3.0000,1
17,0,1389,6,12,Q4,1997,8.9700,4.2159,3.0000,1
1485,0,1389,6,12,Q4,1997,3.0000,1.2600,2.0000,1
610,0,1389,6,12,Q4,1997,6.8100,2.7921,3.0000,1
121,0,1389,6,12,Q4,1997,8.9400,4.1124,3.0000,1
443,0,1389,6,12,Q4,1997,2.6600,0.8778,2.0000,1
1416,0,8793,6,12,Q4,1997,5.5600,2.5020,2.0000,1
1206,0,8793,6,12,Q4,1997,6.8600,2.0580,2.0000,1
990,0,2848,6,12,Q4,1997,6.2400,2.3712,2.0000,1
507,0,1251,6,12,Q4,1997,5.0600,2.4794,2.0000,1
983,0,6897,6,12,Q4,1997,2.4600,1.1562,3.0000,1
1360,0,6897,6,12,Q4,1997,4.8400,1.5972,2.0000,1
517,0,6731,6,12,Q4,1997,17.0000,8.3300,5.0000,1
1200,0,6731,6,12,Q4,1997,7.4800,3.2912,4.0000,1
297,0,6731,6,12,Q4,1997,2.7000,1.1070,3.0000,1
1031,0,5839,6,12,Q4,1997,3.6300,1.4520,3.0000,1
49,0,5839,6,12,Q4,1997,10.1400,3.3462,3.0000,1
1436,0,5839,6,12,Q4,1997,2.7600,0.8832,3.0000,1
847,0,2470,6,12,Q4,1997,11.5200,4.3776,3.0000,1
598,0,2470,6,12,Q4,1997,4.5600,2.0064,3.0000,1
1347,0,2470,6,12,Q4,1997,7.0800,2.5488,4.0000,1
244,0,2470,6,12,Q4,1997,8.1000,4.0500,3.0000,1
787,0,9979,6,12,Q4,1997,5.9600,2.4436,4.0000,1
365,0,9979,6,12,Q4,1997,19.8000,6.5340,5.0000,1
1386,0,7124,6,12,Q4,1997,3.2800,1.4104,2.0000,1
11,0,2195,6,12,Q4,1997,7.0200,2.1762,2.0000,1
721,0,2195,6,12,Q4,1997,9.0400,4.1584,4.0000,1
565,0,2195,6,12,Q4,1997,2.7000,0.8910,3.0000,1
1447,0,2195,6,12,Q4,1997,8.8800,3.1968,3.0000,1
1503,0,2195,6,12,Q4,1997,5.8800,2.6460,2.0000,1
