product_id,customer_id,store_id,promotion_id,month_of_year,quarter,the_year,store_sales,store_cost,unit_sales,fact_count
1321,7775,7,0,4,Q2,1997,7.4700,3.5856,3.0000,1
1378,5802,7,0,4,Q2,1997,1.4600,0.5402,2.0000,1
1262,5802,7,0,4,Q2,1997,3.0400,1.3376,4.0000,1
53,5802,7,0,4,Q2,1997,7.2200,3.1046,2.0000,1
563,5802,7,0,4,Q2,1997,6.7200,2.8224,4.0000,1
1006,5802,7,0,4,Q2,1997,6.4200,3.0816,3.0000,1
1235,5802,7,0,4,Q2,1997,4.1400,1.6974,3.0000,1
1418,551,7,0,4,Q2,1997,4.8300,2.0769,3.0000,1
729,551,7,0,4,Q2,1997,6.8800,2.8896,4.0000,1
93,551,7,0,4,Q2,1997,1.9200,0.9216,2.0000,1
30,551,7,0,4,Q2,1997,4.2300,1.5228,3.0000,1
1069,527,7,0,4,Q2,1997,2.2800,1.0488,4.0000,1
1431,527,7,0,4,Q2,1997,8.4600,2.9610,3.0000,1
1076,527,7,0,4,Q2,1997,9.7200,4.3740,3.0000,1
593,10222,7,0,4,Q2,1997,3.7400,1.8326,2.0000,1
1302,10222,7,0,4,Q2,1997,5.5500,2.1090,3.0000,1
1458,3114,7,0,4,Q2,1997,14.5000,6.9600,5.0000,1
1409,3114,7,0,4,Q2,1997,2.1200,0.9964,4.0000,1
1558,3114,7,0,4,Q2,1997,6.4800,3.0456,3.0000,1
1109,3114,7,0,4,Q2,1997,1.6500,0.5445,3.0000,1
899,3114,7,0,4,Q2,1997,9.6000,4.3200,5.0000,1
1115,3114,7,0,4,Q2,1997,7.5000,3.3000,3.0000,1
466,3114,7,0,4,Q2,1997,13.1500,5.6545,5.0000,1
108,5824,7,0,4,Q2,1997,6.5700,2.0367,3.0000,1
31,5824,7,0,4,Q2,1997,6.2000,2.8520,4.0000,1
1406,5824,7,0,4,Q2,1997,1.6800,0.7056,3.0000,1
1323,9068,7,0,4,Q2,1997,5.8800,2.1168,2.0000,1
647,9068,7,0,4,Q2,1997,5.4800,2.6852,2.0000,1
1117,9068,7,0,4,Q2,1997,14.5600,6.9888,4.0000,1
120,9068,7,0,4,Q2,1997,4.5200,1.5368,2.0000,1
723,9068,7,0,4,Q2,1997,2.0400,0.8160,4.0000,1
1300,9068,7,0,4,Q2,1997,4.3500,1.4355,3.0000,1
1129,9068,7,0,4,Q2,1997,9.7200,3.1104,4.0000,1
1339,3888,7,0,4,Q2,1997,3.9300,1.9257,3.0000,1
597,3888,7,0,4,Q2,1997,5.6000,2.3520,2.0000,1
341,939,7,0,4,Q2,1997,11.0800,4.8752,4.0000,1
890,939,7,0,4,Q2,1997,10.4400,4.1760,4.0000,1
800,939,7,0,4,Q2,1997,16.3000,6.0310,5.0000,1
1293,10210,7,0,4,Q2,1997,5.7600,2.4768,4.0000,1
710,10210,7,0,4,Q2,1997,2.3800,0.9282,2.0000,1
1314,10210,7,0,4,Q2,1997,1.2800,0.5376,2.0000,1
1476,10210,7,0,4,Q2,1997,9.0400,2.8024,4.0000,1
161,10210,7,0,4,Q2,1997,4.5600,1.8696,3.0000,1
1403,10210,7,0,4,Q2,1997,12.2000,5.1240,5.0000,1
760,1872,7,0,4,Q2,1997,5.6100,2.4684,3.0000,1
1164,1872,7,0,4,Q2,1997,5.1300,2.0520,3.0000,1
367,1872,7,0,4,Q2,1997,13.9600,6.0028,4.0000,1
371,1872,7,0,4,Q2,1997,2.6400,0.8184,4.0000,1
1187,1872,7,0,4,Q2,1997,6.6000,3.1020,3.0000,1
1443,1872,7,0,4,Q2,1997,4.3400,1.8662,2.0000,1
1106,9706,7,0,4,Q2,1997,6.0800,2.1888,4.0000,1
524,9706,7,0,4,Q2,1997,5.2200,1.7748,3.0000,1
713,9706,7,0,4,Q2,1997,10.3800,3.4254,3.0000,1
1289,9706,7,0,4,Q2,1997,3.6300,1.2342,3.0000,1
1533,9706,7,0,4,Q2,1997,12.5000,5.6250,5.0000,1
929,2524,7,0,4,Q2,1997,1.5900,0.5883,3.0000,1
640,2524,7,0,4,Q2,1997,5.1800,2.2274,2.0000,1
917,7127,7,0,4,Q2,1997,4.4800,1.6576,4.0000,1
513,3970,7,0,4,Q2,1997,2.3200,1.0904,4.0000,1
330,3970,7,0,4,Q2,1997,11.9400,4.6566,3.0000,1
879,3970,7,0,4,Q2,1997,4.4400,1.3764,4.0000,1
1420,1899,7,0,4,Q2,1997,5.1900,1.8684,3.0000,1
332,1899,7,0,4,Q2,1997,11.0500,5.0830,5.0000,1
1308,1899,7,0,4,Q2,1997,7.7400,3.2508,3.0000,1
638,730,7,0,4,Q2,1997,9.4500,2.8350,3.0000,1
1121,730,7,0,4,Q2,1997,15.4800,6.1920,4.0000,1
1231,730,7,0,4,Q2,1997,14.8400,5.7876,4.0000,1
1314,730,7,0,4,Q2,1997,1.9200,0.7488,3.0000,1
1065,730,7,0,4,Q2,1997,5.6400,1.7484,3.0000,1
275,3888,7,0,4,Q2,1997,6.5400,2.8122,2.0000,1
1051,3888,7,0,4,Q2,1997,1.0400,0.4992,2.0000,1
262,3506,7,0,4,Q2,1997,4.0200,1.5678,3.0000,1
358,3506,7,0,4,Q2,1997,11.2500,5.4000,3.0000,1
801,3506,7,0,4,Q2,1997,10.6000,4.5580,4.0000,1
1444,3506,7,0,4,Q2,1997,5.2800,2.0592,3.0000,1
1487,3506,7,0,4,Q2,1997,1.9000,0.7980,2.0000,1
212,3506,7,0,4,Q2,1997,6.6400,2.0584,4.0000,1
508,3506,7,0,4,Q2,1997,11.3700,4.6617,3.0000,1
921,9546,7,0,4,Q2,1997,5.4000,2.2140,4.0000,1
465,7536,7,0,4,Q2,1997,11.8000,4.7200,4.0000,1
1281,7536,7,0,4,Q2,1997,11.0800,4.9860,4.0000,1
393,7536,7,0,4,Q2,1997,4.4800,1.7024,4.0000,1
355,7536,7,0,4,Q2,1997,2.4300,0.7533,3.0000,1
1391,9688,7,0,4,Q2,1997,2.3200,1.0904,2.0000,1
476,9688,7,0,4,Q2,1997,7.2800,2.6208,2.0000,1
106,9688,7,0,4,Q2,1997,5.9200,1.8352,2.0000,1
389,9688,7,0,4,Q2,1997,7.1600,3.3652,4.0000,1
1098,9688,7,0,4,Q2,1997,5.5600,2.7800,4.0000,1
1468,9084,7,0,4,Q2,1997,3.7800,1.8144,3.0000,1
659,9084,7,0,4,Q2,1997,12.8400,6.4200,4.0000,1
1347,5714,7,0,4,Q2,1997,5.3100,1.9647,3.0000,1
290,5714,7,0,4,Q2,1997,5.1000,1.6830,3.0000,1
673,551,7,0,4,Q2,1997,8.2200,3.2058,3.0000,1
1461,551,7,0,4,Q2,1997,7.6800,2.9184,3.0000,1
240,551,7,0,4,Q2,1997,2.5800,1.2900,3.0000,1
57,551,7,0,4,Q2,1997,1.8300,0.6771,3.0000,1
606,551,7,0,4,Q2,1997,10.6000,3.7100,4.0000,1
103,551,7,0,4,Q2,1997,1.9000,0.6650,2.0000,1
785,551,7,0,4,Q2,1997,4.5600,1.8696,2.0000,1
556,2068,7,0,4,Q2,1997,6.5000,2.6650,2.0000,1
1006,8159,7,0,4,Q2,1997,6.4200,2.2470,3.0000,1
463,8159,7,0,4,Q2,1997,5.0000,2.0000,4.0000,1
119,8159,7,0,4,Q2,1997,9.1200,4.2864,4.0000,1
735,8159,7,0,4,Q2,1997,5.8800,2.4108,4.0000,1
446,8159,7,0,4,Q2,1997,11.2500,4.5000,3.0000,1
886,6793,7,0,4,Q2,1997,15.5500,4.6650,5.0000,1
1209,6793,7,0,4,Q2,1997,8.1000,3.9690,3.0000,1
1386,6793,7,0,4,Q2,1997,4.9200,1.7220,3.0000,1
1269,6793,7,0,4,Q2,1997,15.8800,6.5108,4.0000,1
61,6793,7,0,4,Q2,1997,2.2200,0.7548,3.0000,1
570,6793,7,0,4,Q2,1997,8.6400,2.8512,4.0000,1
926,657,7,0,4,Q2,1997,2.2400,0.8736,4.0000,1
676,657,7,0,4,Q2,1997,9.8700,4.4415,3.0000,1
1425,657,7,0,4,Q2,1997,8.7200,3.2264,4.0000,1
737,657,7,0,4,Q2,1997,3.8400,1.3824,3.0000,1
866,8399,7,0,4,Q2,1997,13.8400,5.8128,4.0000,1
443,8399,7,0,4,Q2,1997,2.6600,1.1970,2.0000,1
1199,2542,7,0,4,Q2,1997,10.2400,3.2768,4.0000,1
1082,2542,7,0,4,Q2,1997,7.6400,2.5976,4.0000,1
1432,2542,7,0,4,Q2,1997,7.2000,3.0960,4.0000,1
1528,2542,7,0,4,Q2,1997,4.8800,1.8544,2.0000,1
413,2542,7,0,4,Q2,1997,4.5000,1.6200,2.0000,1
160,8406,7,0,4,Q2,1997,6.3900,3.0033,3.0000,1
643,8406,7,0,4,Q2,1997,5.5200,2.0424,3.0000,1
533,8694,7,0,4,Q2,1997,7.2600,2.1780,3.0000,1
670,8694,7,0,4,Q2,1997,5.3700,2.1480,3.0000,1
1086,8694,7,0,4,Q2,1997,7.5900,2.7324,3.0000,1
1396,8694,7,0,4,Q2,1997,7.9500,3.4980,3.0000,1
466,8694,7,0,4,Q2,1997,7.8900,3.7872,3.0000,1
870,8694,7,0,4,Q2,1997,3.9400,1.6942,2.0000,1
1558,487,7,0,4,Q2,1997,6.4800,2.0088,3.0000,1
709,487,7,0,4,Q2,1997,2.8500,1.3110,5.0000,1
553,487,7,0,4,Q2,1997,5.7300,2.4066,3.0000,1
1435,487,7,0,4,Q2,1997,5.4400,2.4480,2.0000,1
1492,487,7,0,4,Q2,1997,7.6000,2.6600,5.0000,1
909,487,7,0,4,Q2,1997,4.6500,2.0925,3.0000,1
1123,1532,7,0,4,Q2,1997,5.8800,2.8812,3.0000,1
1260,1532,7,0,4,Q2,1997,2.0100,0.6432,3.0000,1
430,1602,7,0,4,Q2,1997,7.2000,3.3120,4.0000,1
1366,1602,7,0,4,Q2,1997,11.0400,3.8640,4.0000,1
530,1602,7,0,4,Q2,1997,11.2800,3.3840,3.0000,1
1066,1602,7,0,4,Q2,1997,5.7800,2.7166,2.0000,1
284,1602,7,0,4,Q2,1997,2.9700,1.4553,3.0000,1
1073,1602,7,0,4,Q2,1997,10.3500,3.9330,3.0000,1
1456,2795,7,0,4,Q2,1997,5.4900,2.6352,3.0000,1
1406,2795,7,0,4,Q2,1997,1.6800,0.7896,3.0000,1
1555,2795,7,0,4,Q2,1997,5.9000,2.8320,2.0000,1
1106,2795,7,0,4,Q2,1997,4.5600,1.5504,3.0000,1
1310,2795,7,0,4,Q2,1997,7.9600,3.6616,2.0000,1
1526,2795,7,0,4,Q2,1997,3.3000,1.4850,2.0000,1
463,2795,7,0,4,Q2,1997,3.7500,1.6500,3.0000,1
105,2195,7,0,4,Q2,1997,11.1600,4.0176,3.0000,1
28,2195,7,0,4,Q2,1997,15.6400,7.1944,4.0000,1
1403,2195,7,0,4,Q2,1997,7.3200,3.0744,3.0000,1
1320,8782,7,0,4,Q2,1997,5.3200,2.5004,2.0000,1
644,8782,7,0,4,Q2,1997,2.6100,0.9396,3.0000,1
587,3792,7,0,4,Q2,1997,9.8100,4.7088,3.0000,1
138,3792,7,0,4,Q2,1997,5.4000,1.8360,2.0000,1
1486,3792,7,0,4,Q2,1997,5.3400,2.1360,3.0000,1
937,3146,7,0,4,Q2,1997,14.4400,5.3428,4.0000,1
648,3146,7,0,4,Q2,1997,10.8800,5.3312,4.0000,1
1389,5297,7,0,4,Q2,1997,10.5200,4.8392,4.0000,1
833,5297,7,0,4,Q2,1997,7.1700,3.5133,3.0000,1
1356,5297,7,0,4,Q2,1997,4.8000,2.0640,3.0000,1
933,5297,7,0,4,Q2,1997,6.7600,2.6364,2.0000,1
1056,5297,7,0,4,Q2,1997,11.7200,4.2192,4.0000,1
534,1653,7,0,4,Q2,1997,10.1400,4.7658,3.0000,1
1110,1653,7,0,4,Q2,1997,11.2000,5.1520,4.0000,1
940,1653,7,0,4,Q2,1997,5.6800,1.7608,2.0000,1
623,1653,7,0,4,Q2,1997,7.2000,2.7360,4.0000,1
14,1653,7,0,4,Q2,1997,3.8600,1.1966,2.0000,1
284,1653,7,0,4,Q2,1997,2.9700,1.4850,3.0000,1
301,1653,7,0,4,Q2,1997,1.5900,0.5565,3.0000,1
421,8312,7,0,4,Q2,1997,5.9000,1.9470,2.0000,1
1423,8312,7,0,4,Q2,1997,9.4800,3.4128,4.0000,1
388,8312,7,0,4,Q2,1997,9.4000,4.3240,4.0000,1
1523,8312,7,0,4,Q2,1997,4.6800,1.9188,3.0000,1
88,8312,7,0,4,Q2,1997,1.7200,0.7396,2.0000,1
1124,1599,7,0,4,Q2,1997,2.4300,0.9963,3.0000,1
1286,1599,7,0,4,Q2,1997,2.7000,0.9180,3.0000,1
1530,1599,7,0,4,Q2,1997,3.8100,1.2573,3.0000,1
455,9712,7,0,4,Q2,1997,6.7200,2.6208,4.0000,1
206,9712,7,0,4,Q2,1997,6.3300,2.0256,3.0000,1
601,3070,7,0,4,Q2,1997,6.3900,2.8755,3.0000,1
85,3070,7,0,4,Q2,1997,4.0800,1.7952,3.0000,1
489,3070,7,0,4,Q2,1997,7.2300,2.6028,3.0000,1
1250,3070,7,0,4,Q2,1997,6.4800,2.7864,3.0000,1
994,5004,7,0,4,Q2,1997,3.1600,1.4536,4.0000,1
878,5004,7,0,4,Q2,1997,5.6100,2.5245,3.0000,1
1227,5004,7,0,4,Q2,1997,11.2400,3.4844,4.0000,1
179,5004,7,0,4,Q2,1997,8.2500,3.0525,3.0000,1
232,9275,7,0,4,Q2,1997,7.8900,2.9193,3.0000,1
436,9275,7,0,4,Q2,1997,4.5900,1.6524,3.0000,1
652,9275,7,0,4,Q2,1997,5.0100,1.7535,3.0000,1
1148,9275,7,0,4,Q2,1997,5.3800,2.2058,2.0000,1
665,9960,7,0,4,Q2,1997,4.7100,1.4601,3.0000,1
282,9960,7,0,4,Q2,1997,1.8600,0.7998,2.0000,1
286,9960,7,0,4,Q2,1997,2.8400,1.2212,2.0000,1
1102,9960,7,0,4,Q2,1997,5.7000,2.7360,3.0000,1
259,2977,7,0,4,Q2,1997,5.7000,2.5080,3.0000,1
769,2977,7,0,4,Q2,1997,1.1800,0.4012,2.0000,1
798,2977,7,0,4,Q2,1997,10.8400,4.7696,4.0000,1
1441,2977,7,0,4,Q2,1997,3.9300,1.6113,3.0000,1
1484,2977,7,0,4,Q2,1997,1.9800,0.8514,3.0000,1
209,2977,7,0,4,Q2,1997,7.4800,2.3936,4.0000,1
919,2977,7,0,4,Q2,1997,4.6200,2.1714,3.0000,1
1332,1322,7,0,4,Q2,1997,2.7600,1.2696,4.0000,1
462,7076,7,0,4,Q2,1997,8.4800,3.3072,4.0000,1
1278,7076,7,0,4,Q2,1997,8.4600,3.8070,3.0000,1
390,7076,7,0,4,Q2,1997,11.2200,4.2636,3.0000,1
766,7076,7,0,4,Q2,1997,1.8600,0.6696,3.0000,1
1388,3028,7,0,4,Q2,1997,5.2500,2.5200,3.0000,1
473,3028,7,0,4,Q2,1997,2.9200,1.0804,4.0000,1
516,3028,7,0,4,Q2,1997,3.7000,1.1840,2.0000,1
799,3028,7,0,4,Q2,1997,11.3600,5.4528,4.0000,1
1095,3028,7,0,4,Q2,1997,6.3200,1.9592,4.0000,1
4,10067,7,0,4,Q2,1997,10.9200,5.4600,3.0000,1
753,10067,7,0,4,Q2,1997,5.6700,1.7577,3.0000,1
1442,5556,7,0,4,Q2,1997,6.5600,2.1648,4.0000,1
287,5556,7,0,4,Q2,1997,4.6800,2.2932,3.0000,1
1462,5556,7,0,4,Q2,1997,2.1900,0.6789,3.0000,1
1053,5556,7,0,4,Q2,1997,5.5500,1.8870,3.0000,1
676,4161,7,0,4,Q2,1997,9.8700,3.1584,3.0000,1
1026,4161,7,0,4,Q2,1997,8.5200,2.8968,4.0000,1
1535,4161,7,0,4,Q2,1997,5.8400,1.9856,2.0000,1
420,4161,7,0,4,Q2,1997,6.8100,3.4050,3.0000,1
1016,4090,7,0,4,Q2,1997,5.8500,1.8135,5.0000,1
1232,4090,7,0,4,Q2,1997,4.5200,1.8080,4.0000,1
583,4090,7,0,4,Q2,1997,6.4400,2.3184,4.0000,1
972,4090,7,0,4,Q2,1997,8.9200,2.9436,4.0000,1
862,7076,7,0,4,Q2,1997,5.4600,2.1840,2.0000,1
7,5222,7,0,4,Q2,1997,7.8300,3.7584,3.0000,1
729,5222,7,0,4,Q2,1997,5.1600,1.5996,3.0000,1
1265,5222,7,0,4,Q2,1997,1.4400,0.5904,2.0000,1
462,7783,7,0,4,Q2,1997,8.4800,3.3072,4.0000,1
506,7783,7,0,4,Q2,1997,7.3600,3.0912,2.0000,1
223,5824,7,0,4,Q2,1997,9.5700,3.1581,3.0000,1
80,5824,7,0,4,Q2,1997,10.8900,3.9204,3.0000,1
193,5824,7,0,4,Q2,1997,11.0400,4.4160,3.0000,1
143,5824,7,0,4,Q2,1997,9.8400,3.4440,4.0000,1
353,3114,7,0,4,Q2,1997,4.7100,2.3079,3.0000,1
77,3114,7,0,4,Q2,1997,16.8000,7.8960,6.0000,1
493,3114,7,0,4,Q2,1997,10.5600,4.9632,4.0000,1
304,4100,7,0,4,Q2,1997,5.6700,2.4381,3.0000,1
227,4100,7,0,4,Q2,1997,7.9200,2.7720,4.0000,1
44,4100,7,0,4,Q2,1997,11.7200,5.6256,4.0000,1
593,4100,7,0,4,Q2,1997,7.4800,3.5156,4.0000,1
1495,475,7,0,4,Q2,1997,10.4400,3.5496,3.0000,1
181,475,7,0,4,Q2,1997,2.7900,1.0044,3.0000,1
1423,475,7,0,4,Q2,1997,4.7400,1.9434,2.0000,1
813,475,7,0,4,Q2,1997,4.3500,1.3050,3.0000,1
670,475,7,0,4,Q2,1997,5.3700,2.4702,3.0000,1
1083,3607,7,0,4,Q2,1997,1.5000,0.4500,3.0000,1
1393,3607,7,0,4,Q2,1997,5.5500,2.2200,3.0000,1
877,3607,7,0,4,Q2,1997,4.7400,1.9434,3.0000,1
867,3607,7,0,4,Q2,1997,7.5200,3.3088,4.0000,1
51,4258,7,0,4,Q2,1997,4.4100,1.4112,3.0000,1
228,4258,7,0,4,Q2,1997,1.6400,0.7872,2.0000,1
111,4258,7,0,4,Q2,1997,13.9200,5.1504,4.0000,1
461,4258,7,0,4,Q2,1997,8.1600,3.7536,3.0000,1
1376,9361,7,0,4,Q2,1997,6.7200,3.1584,4.0000,1
927,9361,7,0,4,Q2,1997,1.2600,0.4536,2.0000,1
717,9361,7,0,4,Q2,1997,15.6800,5.1744,4.0000,1
933,9361,7,0,4,Q2,1997,13.5200,4.7320,4.0000,1
284,9361,7,0,4,Q2,1997,4.9500,1.9305,5.0000,1
673,9361,7,0,4,Q2,1997,8.2200,3.9456,3.0000,1
941,2129,7,0,4,Q2,1997,11.8500,5.8065,3.0000,1
1064,2129,7,0,4,Q2,1997,1.0800,0.4104,2.0000,1
281,2129,7,0,4,Q2,1997,5.2600,1.7884,2.0000,1
1070,2129,7,0,4,Q2,1997,14.0400,5.0544,4.0000,1
1407,2129,7,0,4,Q2,1997,1.8900,0.7371,3.0000,1
1224,2129,7,0,4,Q2,1997,2.4800,0.8432,2.0000,1
408,5437,7,0,4,Q2,1997,8.8000,4.0480,4.0000,1
1103,5437,7,0,4,Q2,1997,2.3000,0.8050,2.0000,1
1313,3005,7,0,4,Q2,1997,7.8400,2.5088,2.0000,1
1091,3005,7,0,4,Q2,1997,14.2400,4.9840,4.0000,1
614,3005,7,0,4,Q2,1997,15.1200,7.5600,4.0000,1
71,3005,7,0,4,Q2,1997,11.0400,4.9680,4.0000,1
95,8787,7,0,4,Q2,1997,4.3800,2.0148,3.0000,1
883,8787,7,0,4,Q2,1997,5.8000,2.0880,2.0000,1
1220,8787,7,0,4,Q2,1997,5.8500,1.8135,3.0000,1
1037,8787,7,0,4,Q2,1997,2.3200,0.7888,4.0000,1
1499,8563,7,0,4,Q2,1997,5.5600,2.3352,4.0000,1
517,8563,7,0,4,Q2,1997,10.2000,4.4880,3.0000,1
760,8563,7,0,4,Q2,1997,7.4800,3.5156,4.0000,1
444,8563,7,0,4,Q2,1997,7.7700,2.7972,3.0000,1
1393,8563,7,0,4,Q2,1997,7.4000,2.3680,4.0000,1
1249,8563,7,0,4,Q2,1997,4.4400,1.5096,3.0000,1
966,9591,7,0,4,Q2,1997,7.4700,3.5856,3.0000,1
970,9591,7,0,4,Q2,1997,12.4400,5.7224,4.0000,1
228,9591,7,0,4,Q2,1997,2.4600,0.8364,3.0000,1
484,9591,7,0,4,Q2,1997,10.9200,4.6956,3.0000,1
860,9591,7,0,4,Q2,1997,4.6800,1.8252,2.0000,1
145,9591,7,0,4,Q2,1997,6.8100,2.4516,3.0000,1
531,1392,7,0,4,Q2,1997,1.8000,0.6120,3.0000,1
1107,1392,7,0,4,Q2,1997,5.4000,2.6460,2.0000,1
397,405,7,0,4,Q2,1997,4.0500,1.8630,3.0000,1
1199,405,7,0,4,Q2,1997,5.1200,2.3552,2.0000,1
763,405,7,0,4,Q2,1997,10.2000,3.2640,4.0000,1
1245,405,7,0,4,Q2,1997,9.2800,4.0832,4.0000,1
1355,405,7,0,4,Q2,1997,1.8900,0.8127,3.0000,1
1378,5171,7,0,4,Q2,1997,2.9200,0.9636,4.0000,1
956,5171,7,0,4,Q2,1997,4.8000,1.8240,4.0000,1
1079,5171,7,0,4,Q2,1997,6.6300,2.9835,3.0000,1
297,5171,7,0,4,Q2,1997,1.8000,0.7740,2.0000,1
480,2821,7,0,4,Q2,1997,3.3800,1.1492,2.0000,1
950,2821,7,0,4,Q2,1997,6.9400,2.1514,2.0000,1
1512,2821,7,0,4,Q2,1997,1.6200,0.7776,3.0000,1
557,2821,7,0,4,Q2,1997,2.7200,0.9792,2.0000,1
1133,2821,7,0,4,Q2,1997,6.1600,2.7720,4.0000,1
254,240,7,0,4,Q2,1997,1.1200,0.4816,2.0000,1
870,240,7,0,4,Q2,1997,3.9400,1.8124,2.0000,1
1159,8805,7,0,4,Q2,1997,7.5600,2.4948,2.0000,1
444,8805,7,0,4,Q2,1997,10.3600,3.8332,4.0000,1
1446,8805,7,0,4,Q2,1997,5.0400,2.3184,4.0000,1
410,8805,7,0,4,Q2,1997,3.7800,1.5876,3.0000,1
1546,8805,7,0,4,Q2,1997,1.2200,0.5368,2.0000,1
111,8805,7,0,4,Q2,1997,13.9200,6.5424,4.0000,1
724,9507,7,0,4,Q2,1997,5.8800,2.0580,2.0000,1
994,9507,7,0,4,Q2,1997,3.1600,1.3904,4.0000,1
1011,9507,7,0,4,Q2,1997,6.3400,2.0922,2.0000,1
961,9507,7,0,4,Q2,1997,3.9300,1.9257,3.0000,1
1111,9507,7,0,4,Q2,1997,3.1200,1.4040,4.0000,1
248,9507,7,0,4,Q2,1997,2.5800,0.8772,3.0000,1
191,2640,7,0,4,Q2,1997,11.4800,4.8216,4.0000,1
1034,2640,7,0,4,Q2,1997,8.7300,3.9285,3.0000,1
65,2640,7,0,4,Q2,1997,7.5200,2.6320,2.0000,1
1098,2640,7,0,4,Q2,1997,5.5600,1.6680,4.0000,1
261,2640,7,0,4,Q2,1997,13.5200,4.4616,4.0000,1
798,2640,7,0,4,Q2,1997,10.8400,3.9024,4.0000,1
1314,5031,7,0,4,Q2,1997,2.5600,1.0496,4.0000,1
1170,5031,7,0,4,Q2,1997,7.9500,3.4185,3.0000,1
1154,8266,7,0,4,Q2,1997,5.1000,2.3970,3.0000,1
1237,8266,7,0,4,Q2,1997,8.2500,3.7950,3.0000,1
987,8266,7,0,4,Q2,1997,10.3600,3.3152,4.0000,1
178,8266,7,0,4,Q2,1997,3.9900,1.5162,3.0000,1
1048,8266,7,0,4,Q2,1997,6.6300,2.0553,3.0000,1
411,8266,7,0,4,Q2,1997,1.0200,0.4284,2.0000,1
349,8266,7,0,4,Q2,1997,9.3600,4.3992,4.0000,1
185,5018,7,0,4,Q2,1997,1.7100,0.5301,3.0000,1
695,5018,7,0,4,Q2,1997,14.0800,5.0688,4.0000,1
724,5018,7,0,4,Q2,1997,11.7600,5.0568,4.0000,1
1367,5018,7,0,4,Q2,1997,10.7100,3.8556,3.0000,1
1410,5018,7,0,4,Q2,1997,5.1600,1.8060,3.0000,1
135,5018,7,0,4,Q2,1997,15.5600,6.2240,4.0000,1
225,9313,7,0,4,Q2,1997,19.4500,9.1415,5.0000,1
1306,9313,7,0,4,Q2,1997,9.8800,3.8532,4.0000,1
1177,9313,7,0,4,Q2,1997,4.6200,1.7556,3.0000,1
834,9313,7,0,4,Q2,1997,11.8400,4.3808,4.0000,1
1208,6609,7,0,4,Q2,1997,11.4800,5.5104,4.0000,1
365,9275,7,0,4,Q2,1997,7.9200,3.4056,2.0000,1
542,9275,7,0,4,Q2,1997,3.0200,1.3892,2.0000,1
426,9275,7,0,4,Q2,1997,1.8000,0.6300,3.0000,1
775,9275,7,0,4,Q2,1997,1.9000,0.9500,2.0000,1
871,9275,7,0,4,Q2,1997,10.1600,4.6736,4.0000,1
1314,9275,7,0,4,Q2,1997,2.5600,1.2544,4.0000,1
1391,10054,7,0,4,Q2,1997,4.6400,1.5776,4.0000,1
482,8609,7,0,4,Q2,1997,2.9200,0.9344,4.0000,1
1337,8609,7,0,4,Q2,1997,1.7100,0.7524,3.0000,1
1474,8609,7,0,4,Q2,1997,8.6000,3.0960,4.0000,1
332,8609,7,0,4,Q2,1997,8.8400,3.1824,4.0000,1
642,8609,7,0,4,Q2,1997,4.9800,2.0916,3.0000,1
1270,8609,7,0,4,Q2,1997,10.7600,5.2724,4.0000,1
618,9145,7,0,4,Q2,1997,4.2000,1.8060,3.0000,1
901,9145,7,0,4,Q2,1997,8.9700,3.4086,3.0000,1
53,9145,7,0,4,Q2,1997,7.2200,3.4656,2.0000,1
1455,9145,7,0,4,Q2,1997,7.5900,2.2770,3.0000,1
779,9145,7,0,4,Q2,1997,3.6200,1.4118,2.0000,1
69,7196,7,0,4,Q2,1997,9.3000,3.7200,3.0000,1
1405,7196,7,0,4,Q2,1997,2.6700,1.3083,3.0000,1
928,7196,7,0,4,Q2,1997,6.6000,2.5080,4.0000,1
385,7196,7,0,4,Q2,1997,4.6800,1.5912,3.0000,1
456,7196,7,0,4,Q2,1997,5.3400,1.9224,2.0000,1
1072,7196,7,0,4,Q2,1997,5.8500,2.2815,3.0000,1
1192,5096,7,0,4,Q2,1997,1.9600,0.9408,2.0000,1
1541,5096,7,0,4,Q2,1997,11.8000,3.6580,4.0000,1
493,5096,7,0,4,Q2,1997,10.5600,4.2240,4.0000,1
936,5096,7,0,4,Q2,1997,8.3400,3.0024,3.0000,1
1165,5096,7,0,4,Q2,1997,11.2800,4.2864,4.0000,1
1208,5096,7,0,4,Q2,1997,8.6100,3.5301,3.0000,1
659,6611,7,0,4,Q2,1997,9.6300,4.6224,3.0000,1
23,6611,7,0,4,Q2,1997,5.2500,1.8900,3.0000,1
1518,6611,7,0,4,Q2,1997,7.0400,3.2384,2.0000,1
975,6611,7,0,4,Q2,1997,11.2800,4.7376,3.0000,1
632,6611,7,0,4,Q2,1997,3.3200,1.2616,4.0000,1
1248,6611,7,0,4,Q2,1997,9.9900,4.6953,3.0000,1
127,7821,7,0,4,Q2,1997,5.2200,1.6704,3.0000,1
476,7821,7,0,4,Q2,1997,10.9200,5.3508,3.0000,1
1525,369,7,0,4,Q2,1997,7.8600,2.5938,2.0000,1
543,369,7,0,4,Q2,1997,4.9200,1.7220,3.0000,1
786,369,7,0,4,Q2,1997,1.9400,0.7372,2.0000,1
470,369,7,0,4,Q2,1997,8.7000,4.1760,3.0000,1
739,369,7,0,4,Q2,1997,7.1400,3.1416,3.0000,1
595,369,7,0,4,Q2,1997,4.2600,1.9596,3.0000,1
313,8605,7,0,4,Q2,1997,5.7000,2.1660,2.0000,1
